transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123327|m.65581,ccan3534,_ , 3, -, -, -,  N,-,120,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12333|m.11896,ccan3535,_ , 5, -, -, -,  N,-,718,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123333|m.65582,ccan3536,_ , 4, -, -, -,  N,-,139,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123338|m.65583,ccan3537,_ , 2, -, -, -,  N,-,120,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12334|m.11898,ccan3538,_ , 1, -, -, -,  N,-,809,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123358|m.65589,ccan3539,_ , 2, -, -, -,  N,-,155,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12336|m.11901,ccan3540,_ , 2, -, -, -,  N,-,224,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12336|m.11900,ccan3541,_ , 1, hsap505, mmus749, scer349,  Y,DHX30,897,Dhx30,PRP43
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123362|m.65592,ccan3542,_ , 1, -, -, -,  N,-,134,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123366|m.65597,ccan3543,_ , 2, -, -, -,  N,-,111,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12337|m.11904,ccan3544,_ , 1, -, -, -,  N,-,346,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123375|m.65598,ccan3545,_ , 5, -, -, -,  N,-,100,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12338|m.11905,ccan3546,M , 3, -, -, -,  Y,-,171,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12338|m.11906,ccan3547,_ , 5, -, -, -,  N,-,170,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123385|m.65599,ccan3548,_ , 3, -, -, -,  N,-,119,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123389|m.65600,ccan3549,_ , 1, -, -, -,  N,-,114,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_1234|m.1434,ccan3550,_ , 2, -, -, -,  N,-,127,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_1234|m.1432,ccan3551,S , 1, -, -, -,  N,-,516,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12340|m.11907,ccan3552,_ , 2, -, -, -,  N,-,368,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123413|m.65605,ccan3553,M , 5, -, -, -,  N,-,105,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123428|m.65607,ccan3554,_ , 5, -, -, -,  N,-,119,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12343|m.11908,ccan3555,_ , 4, -, -, -,  N,-,217,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123430|m.65609,ccan3556,_ , 2, -, -, -,  N,-,120,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12344|m.11909,ccan3557,M , 3, -, -, -,  Y,-,430,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123441|m.65610,ccan3558,_ , 1, -, -, -,  N,-,137,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123452|m.65611,ccan3559,_ , 2, -, -, -,  N,-,112,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123455|m.65612,ccan3560,_ , 2, -, -, -,  N,-,105,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12346|m.11911,ccan3561,_ , 1, -, -, -,  N,-,109,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123469|m.65613,ccan3562,_ , 2, -, -, -,  N,-,132,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12347|m.11912,ccan3563,_ , 2, -, -, -,  N,-,169,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_1235|m.1435,ccan3564,_ , 2, -, -, -,  N,-,1326,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12350|m.11914,ccan3565,_ , 1, -, -, -,  N,-,538,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12351|m.11915,ccan3566,_ , 1, -, -, -,  N,-,534,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123514|m.65621,ccan3567,_ , 1, -, -, -,  N,-,161,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123521|m.65623,ccan3568,_ , 2, -, -, -,  N,-,120,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123524|m.65625,ccan3569,_ , 3, -, -, -,  N,-,105,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123526|m.65626,ccan3570,_ , 2, -, -, -,  N,-,102,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123539|m.65631,ccan3571,S , 2, -, -, -,  N,-,100,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123542|m.65633,ccan3572,M , 2, -, -, -,  Y,-,124,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123547|m.65637,ccan3573,_ , 3, -, -, -,  N,-,131,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123553|m.65643,ccan3574,_ , 5, -, -, -,  N,-,101,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123557|m.65644,ccan3575,_ , 1, -, -, -,  N,-,128,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123565|m.65647,ccan3576,_ , 1, -, -, -,  N,-,102,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123577|m.65656,ccan3577,_ , 3, -, -, -,  N,-,195,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123592|m.65665,ccan3578,_ , 2, -, -, -,  N,-,99,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_1236|m.1436,ccan3579,_ , 2, -, -, -,  N,-,115,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12360|m.11918,ccan3580,_ , 2, -, -, -,  N,-,111,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123611|m.65666,ccan3581,_ , 2, -, -, -,  N,-,101,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12362|m.11919,ccan3582,_ , 2, -, -, -,  N,-,186,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123638|m.65672,ccan3583,M , 2, -, -, -,  Y,-,114,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12364|m.11920,ccan3584,_ , 4, -, -, -,  N,-,380,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12364|m.11922,ccan3585,_ , 3, -, -, -,  N,-,112,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123644|m.65673,ccan3586,_ , 4, -, -, -,  N,-,232,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123646|m.65674,ccan3587,_ , 2, -, -, -,  N,-,109,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12365|m.11923,ccan3588,_ , 2, -, -, -,  N,-,426,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123655|m.65678,ccan3589,_ , 4, -, -, -,  N,-,158,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12367|m.11924,ccan3590,_ , 1, -, -, -,  N,-,142,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123686|m.65694,ccan3591,_ , 3, -, -, -,  N,-,99,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12369|m.11925,ccan3592,_ , 2, -, -, -,  N,-,154,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123699|m.65695,ccan3593,_ , 2, -, -, -,  N,-,213,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_1237|m.1438,ccan3594,_ , 5, -, -, -,  N,-,105,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_1237|m.1437,ccan3595,_ , 2, -, -, -,  N,-,171,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12371|m.11927,ccan3596,M , 5, -, -, -,  N,-,187,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123720|m.65706,ccan3597,_ , 4, -, -, -,  N,-,100,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123721|m.65707,ccan3598,M , 5, -, -, -,  N,-,113,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123725|m.65708,ccan3599,S , 1, -, -, -,  N,-,132,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123730|m.65710,ccan3600,S , 1, -, -, -,  N,-,100,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123737|m.65714,ccan3601,_ , 3, -, -, -,  N,-,120,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12374|m.11932,ccan3602,_ , 3, -, -, -,  N,-,240,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123741|m.65716,ccan3603,_ , 3, -, -, -,  N,-,105,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12375|m.11933,ccan3604,_ , 1, -, -, -,  N,-,169,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123750|m.65717,ccan3605,_ , 2, -, -, scer660,  Y,-,120,-,DRE2
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123751|m.65719,ccan3606,_ , 2, -, -, -,  N,-,104,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12376|m.11934,ccan3607,_ , 2, -, -, -,  N,-,101,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123771|m.65723,ccan3608,S , 2, -, -, -,  N,-,121,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123773|m.65724,ccan3609,_ , 5, -, -, -,  N,-,120,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123776|m.65726,ccan3610,_ , 4, -, -, -,  N,-,106,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123782|m.65729,ccan3611,_ , 2, -, -, -,  N,-,135,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123788|m.65732,ccan3612,_ , 2, -, -, -,  N,-,108,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123798|m.65736,ccan3613,_ , 2, -, -, -,  N,-,105,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_1238|m.1439,ccan3614,S , 2, -, -, scer1061,  Y,-,100,-,PGC1
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12380|m.11935,ccan3615,_ , 1, -, -, -,  N,-,163,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123805|m.65739,ccan3616,_ , 2, -, -, -,  N,-,135,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12381|m.11936,ccan3617,_ , 3, -, -, -,  N,-,178,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123817|m.65749,ccan3618,_ , 4, -, -, -,  N,-,105,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123843|m.65760,ccan3619,_ , 2, -, -, -,  N,-,129,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123846|m.65761,ccan3620,_ , 4, -, -, -,  N,-,99,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12385|m.11939,ccan3621,_ , 2, -, -, -,  N,-,1044,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12387|m.11941,ccan3622,_ , 4, -, -, -,  N,-,118,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123877|m.65767,ccan3623,_ , 3, -, -, -,  N,-,102,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123881|m.65769,ccan3624,_ , 1, -, -, -,  N,-,102,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_1239|m.1440,ccan3625,_ , 5, -, -, -,  N,-,188,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12390|m.11942,ccan3626,_ , 1, -, -, -,  N,-,823,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123901|m.65774,ccan3627,_ , 2, -, -, -,  N,-,156,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123919|m.65780,ccan3628,M , 5, -, -, -,  N,-,100,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123926|m.65783,ccan3629,_ , 2, -, -, -,  N,-,123,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123940|m.65788,ccan3630,_ , 2, -, -, -,  N,-,114,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123949|m.65791,ccan3631,M , 2, -, -, -,  N,-,109,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123955|m.65794,ccan3632,_ , 2, -, -, -,  N,-,101,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123965|m.65798,ccan3633,_ , 2, -, -, -,  N,-,125,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123966|m.65799,ccan3634,_ , 4, -, -, -,  N,-,107,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12398|m.11945,ccan3635,_ , 1, -, -, -,  N,-,663,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12398|m.11946,ccan3636,M , 5, -, -, -,  N,-,288,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123980|m.65806,ccan3637,_ , 1, -, -, -,  N,-,178,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123987|m.65807,ccan3638,_ , 4, -, -, -,  N,-,107,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12399|m.11948,ccan3639,_ , 2, -, -, -,  N,-,127,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12399|m.11947,ccan3640,_ , 2, -, -, -,  N,-,228,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_123999|m.65816,ccan3641,_ , 3, -, -, -,  N,-,152,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124|m.147,ccan3642,_ , 3, -, -, -,  N,-,321,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12400|m.11950,ccan3643,_ , 2, -, -, -,  N,-,142,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124004|m.65820,ccan3644,_ , 3, -, -, -,  N,-,105,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124009|m.65821,ccan3645,_ , 2, -, -, -,  N,-,106,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12401|m.11951,ccan3646,_ , 2, -, -, -,  N,-,362,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124012|m.65822,ccan3647,M , 5, -, -, -,  N,-,142,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12402|m.11953,ccan3648,M , 3, -, -, -,  Y,-,331,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12402|m.11954,ccan3649,S , 1, -, -, -,  N,-,159,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12403|m.11955,ccan3650,_ , 3, -, -, -,  N,-,390,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124043|m.65830,ccan3651,_ , 3, -, -, -,  N,-,123,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124046|m.65831,ccan3652,_ , 4, -, -, -,  N,-,128,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12405|m.11957,ccan3653,S , 5, -, -, -,  N,-,106,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124055|m.65832,ccan3654,_ , 2, -, -, -,  N,-,104,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124057|m.65834,ccan3655,_ , 5, -, -, -,  N,-,110,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124067|m.65838,ccan3656,M , 4, -, -, -,  N,-,169,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124078|m.65842,ccan3657,_ , 2, -, -, -,  N,-,137,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124082|m.65844,ccan3658,_ , 3, -, -, -,  N,-,100,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124089|m.65850,ccan3659,_ , 1, -, -, -,  N,-,132,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_1241|m.1442,ccan3660,S , 3, -, -, -,  N,-,2346,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12412|m.11960,ccan3661,_ , 4, -, -, -,  N,-,147,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124134|m.65863,ccan3662,M , 4, -, -, -,  N,-,133,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124144|m.65868,ccan3663,_ , 3, -, -, -,  N,-,125,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12416|m.11961,ccan3664,_ , 2, -, -, -,  N,-,169,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12417|m.11962,ccan3665,_ , 2, -, -, -,  N,-,152,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12418|m.11963,ccan3666,M , 4, -, -, -,  N,-,117,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124183|m.65876,ccan3667,_ , 2, -, -, -,  N,-,156,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_1242|m.1443,ccan3668,_ , 2, -, -, -,  N,-,200,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12420|m.11964,ccan3669,_ , 2, -, -, -,  N,-,294,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124208|m.65882,ccan3670,_ , 2, -, -, -,  N,-,118,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12422|m.11965,ccan3671,_ , 1, -, -, -,  N,-,102,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12423|m.11966,ccan3672,S , 1, -, -, -,  N,-,184,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124231|m.65888,ccan3673,_ , 2, -, -, -,  N,-,182,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12425|m.11968,ccan3674,_ , 2, -, -, scer867,  Y,-,335,-,DBP2
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124263|m.65900,ccan3675,S , 5, -, -, -,  N,-,126,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124267|m.65901,ccan3676,_ , 3, -, -, -,  N,-,137,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124271|m.65903,ccan3677,M , 1, -, -, -,  Y,-,118,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12428|m.11969,ccan3678,_ , 1, -, -, -,  N,-,206,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124284|m.65906,ccan3679,_ , 1, -, -, -,  N,-,116,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12429|m.11970,ccan3680,_ , 3, -, -, -,  N,-,188,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124308|m.65915,ccan3681,_ , 3, -, -, -,  N,-,134,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12431|m.11971,ccan3682,M , 5, -, -, -,  N,-,356,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124313|m.65920,ccan3683,_ , 1, -, -, -,  N,-,137,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124316|m.65922,ccan3684,_ , 4, -, -, -,  N,-,133,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124326|m.65927,ccan3685,_ , 2, -, -, -,  N,-,104,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124330|m.65928,ccan3686,_ , 3, -, -, -,  N,-,145,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12434|m.11974,ccan3687,S , 1, -, -, -,  N,-,1118,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124346|m.65933,ccan3688,_ , 1, -, -, -,  N,-,164,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124361|m.65939,ccan3689,_ , 1, -, -, -,  N,-,145,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_1244|m.1444,ccan3690,M , 5, hsap2168, -, -,  Y,NDUFAF5,236,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12440|m.11978,ccan3691,_ , 3, -, -, -,  N,-,227,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12440|m.11977,ccan3692,_ , 2, -, -, -,  N,-,1007,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124410|m.65954,ccan3693,_ , 3, -, -, -,  N,-,104,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12442|m.11982,ccan3694,_ , 3, -, -, -,  N,-,104,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12443|m.11983,ccan3695,_ , 4, -, -, -,  N,-,100,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124434|m.65960,ccan3696,_ , 1, -, -, -,  N,-,108,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12444|m.11984,ccan3697,S , 1, -, -, -,  N,-,510,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12444|m.11985,ccan3698,_ , 2, -, -, -,  N,-,110,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12445|m.11986,ccan3699,_ , 2, -, -, -,  N,-,321,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12446|m.11987,ccan3700,_ , 2, -, -, -,  N,-,112,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124469|m.65977,ccan3701,_ , 2, -, -, -,  N,-,132,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12447|m.11988,ccan3702,_ , 3, -, -, -,  N,-,452,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124473|m.65978,ccan3703,_ , 2, -, -, -,  N,-,116,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12448|m.11989,ccan3704,S , 1, -, -, -,  N,-,487,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124494|m.65984,ccan3705,_ , 2, -, -, -,  N,-,135,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124495|m.65985,ccan3706,_ , 1, -, -, -,  N,-,156,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12450|m.11993,ccan3707,_ , 1, -, -, -,  N,-,1033,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124501|m.65991,ccan3708,_ , 1, -, -, -,  N,-,179,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12452|m.11995,ccan3709,S , 2, -, -, -,  N,-,186,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124537|m.65999,ccan3710,_ , 5, -, -, -,  N,-,104,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124539|m.66000,ccan3711,_ , 3, -, -, -,  N,-,113,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_12454|m.11997,ccan3712,S , 1, -, -, -,  N,-,301,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_124546|m.66004,ccan3713,_ , 1, -, -, -,  N,-,108,-,-
