transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
comp32055_c0_seq8,ocar6841,_ , 3, -, -, -,  N,-,119,-,-
comp32055_c0_seq8,ocar6842,_ , 3, -, -, -,  N,-,193,-,-
comp32055_c0_seq8,ocar6843,S , 1, -, -, -,  N,-,212,-,-
comp32056_c0_seq1,ocar6844,_ , 3, -, -, -,  N,-,225,-,-
comp32057_c0_seq1,ocar6845,_ , 3, -, -, -,  N,-,121,-,-
comp32059_c0_seq2,ocar6846,_ , 2, -, -, -,  N,-,253,-,-
comp32059_c0_seq3,ocar6847,_ , 2, -, -, -,  N,-,109,-,-
comp32061_c0_seq1,ocar6848,M , 4, -, -, -,  N,-,103,-,-
comp32061_c0_seq1,ocar6849,_ , 1, -, -, -,  N,-,118,-,-
comp32061_c0_seq1,ocar6850,M , 4, -, -, -,  N,-,203,-,-
comp32061_c0_seq11,ocar6851,_ , 1, -, -, -,  N,-,118,-,-
comp32061_c0_seq9,ocar6852,_ , 5, -, -, -,  N,-,104,-,-
comp32064_c0_seq3,ocar6853,S , 5, -, -, -,  N,-,681,-,-
comp32065_c0_seq1,ocar6854,_ , 4, -, -, -,  N,-,622,-,-
comp32066_c1_seq2,ocar6855,S , 1, -, -, -,  N,-,564,-,-
comp32070_c0_seq1,ocar6856,S , 2, -, -, -,  N,-,134,-,-
comp32071_c0_seq3,ocar6857,_ , 5, -, -, -,  N,-,1030,-,-
comp32072_c0_seq2,ocar6858,_ , 2, -, -, -,  N,-,362,-,-
comp32072_c0_seq2,ocar6859,_ , 2, -, -, -,  N,-,209,-,-
comp32072_c0_seq3,ocar6860,_ , 2, -, -, -,  N,-,209,-,-
comp32072_c0_seq3,ocar6861,_ , 4, -, -, -,  N,-,154,-,-
comp32072_c0_seq3,ocar6862,_ , 3, -, -, -,  N,-,179,-,-
comp32075_c0_seq1,ocar6863,_ , 4, -, -, -,  N,-,352,-,-
comp32075_c1_seq1,ocar6864,M , 4, -, -, -,  N,-,104,-,-
comp32076_c0_seq1,ocar6865,_ , 1, -, -, -,  N,-,125,-,-
comp32079_c0_seq1,ocar6866,M , 2, -, -, -,  Y,-,148,-,-
comp32080_c0_seq2,ocar6867,M , 4, -, -, -,  N,-,310,-,-
comp32080_c0_seq5,ocar6868,_ , 1, -, -, -,  N,-,116,-,-
comp32080_c0_seq5,ocar6869,M , 4, -, -, -,  N,-,221,-,-
comp32081_c0_seq1,ocar6870,_ , 3, -, -, -,  N,-,142,-,-
comp32087_c0_seq1,ocar6871,S , 3, -, -, -,  N,-,481,-,-
comp32089_c0_seq1,ocar6872,_ , 2, -, -, -,  N,-,345,-,-
comp32090_c0_seq3,ocar6873,_ , 2, -, -, -,  N,-,165,-,-
comp32092_c0_seq1,ocar6874,_ , 1, -, -, -,  N,-,152,-,-
comp32094_c0_seq1,ocar6875,_ , 1, -, -, -,  N,-,267,-,-
comp32094_c0_seq1,ocar6876,_ , 1, -, -, -,  N,-,610,-,-
comp32095_c0_seq25,ocar6877,S , 3, -, -, -,  N,-,895,-,-
comp32095_c0_seq4,ocar6878,S , 5, -, -, -,  N,-,351,-,-
comp32095_c0_seq7,ocar6879,_ , 1, -, -, -,  N,-,303,-,-
comp32095_c0_seq7,ocar6880,_ , 3, -, -, -,  N,-,150,-,-
comp32096_c0_seq2,ocar6881,_ , 2, -, -, -,  N,-,133,-,-
comp32096_c0_seq2,ocar6882,_ , 3, -, -, -,  N,-,103,-,-
comp32096_c0_seq2,ocar6883,S , 4, -, -, -,  N,-,297,-,-
comp32096_c0_seq3,ocar6884,S , 4, -, mmus1096, -,  Y,-,635,Ttc7b,-
comp32097_c0_seq2,ocar6885,_ , 4, -, -, -,  N,-,644,-,-
comp32101_c0_seq1,ocar6886,_ , 1, -, -, -,  N,-,232,-,-
comp32101_c0_seq2,ocar6887,_ , 1, -, -, -,  N,-,157,-,-
comp32101_c0_seq3,ocar6888,_ , 3, -, -, -,  N,-,116,-,-
comp32101_c0_seq3,ocar6889,_ , 2, -, -, -,  N,-,102,-,-
comp32101_c0_seq4,ocar6890,_ , 2, -, -, -,  N,-,102,-,-
comp32104_c0_seq2,ocar6891,S , 2, -, -, -,  N,-,124,-,-
comp32104_c0_seq5,ocar6892,S , 2, -, -, -,  N,-,308,-,-
comp32105_c0_seq1,ocar6893,S , 1, -, -, -,  N,-,142,-,-
comp32106_c0_seq1,ocar6894,M , 1, hsap1803, mmus656, -,  Y,ACSM3,596,Acsm3,-
comp32108_c0_seq2,ocar6895,M , 4, -, -, -,  N,-,187,-,-
comp32112_c0_seq1,ocar6896,S , 1, -, -, -,  N,-,129,-,-
comp32115_c0_seq1,ocar6897,M , 4, -, -, -,  N,-,142,-,-
comp32115_c0_seq4,ocar6898,M , 5, -, -, -,  N,-,1136,-,-
comp32118_c0_seq1,ocar6899,S , 4, -, -, -,  N,-,159,-,-
comp32119_c0_seq2,ocar6900,_ , 2, -, -, -,  N,-,216,-,-
comp32121_c0_seq1,ocar6901,S , 1, -, -, -,  N,-,621,-,-
comp32121_c0_seq4,ocar6902,S , 1, -, -, -,  N,-,221,-,-
comp32121_c0_seq4,ocar6903,_ , 3, -, -, -,  N,-,410,-,-
comp32122_c0_seq2,ocar6904,S , 1, -, -, -,  N,-,253,-,-
comp32123_c0_seq2,ocar6905,_ , 1, -, -, -,  N,-,409,-,-
comp32123_c0_seq6,ocar6906,_ , 1, -, -, -,  N,-,207,-,-
comp32123_c0_seq6,ocar6907,_ , 2, -, -, -,  N,-,102,-,-
comp32127_c0_seq4,ocar6908,_ , 2, -, -, -,  N,-,637,-,-
comp32129_c0_seq1,ocar6909,_ , 1, -, -, -,  N,-,119,-,-
comp32129_c0_seq2,ocar6910,_ , 2, -, -, -,  N,-,172,-,-
comp32129_c0_seq3,ocar6911,_ , 1, -, -, -,  N,-,109,-,-
comp32131_c0_seq1,ocar6912,S , 1, -, -, -,  N,-,236,-,-
comp32133_c0_seq1,ocar6913,_ , 3, -, -, -,  N,-,132,-,-
comp32134_c0_seq2,ocar6914,_ , 1, -, -, -,  N,-,466,-,-
comp32137_c0_seq1,ocar6915,S , 1, -, -, -,  N,-,133,-,-
comp32138_c0_seq4,ocar6916,S , 2, -, -, -,  N,-,150,-,-
comp32138_c0_seq6,ocar6917,S , 2, -, -, -,  N,-,227,-,-
comp32140_c0_seq15,ocar6918,M , 4, -, -, -,  N,-,687,-,-
comp32140_c0_seq9,ocar6919,M , 4, -, -, -,  N,-,361,-,-
comp32140_c0_seq9,ocar6920,_ , 3, -, -, -,  N,-,307,-,-
comp32142_c0_seq2,ocar6921,S , 4, hsap1047, mmus1462, -,  Y,PLGRKT,166,Plgrkt,-
comp32144_c0_seq2,ocar6922,_ , 3, -, -, -,  N,-,380,-,-
comp32144_c0_seq2,ocar6923,_ , 5, -, -, -,  N,-,775,-,-
comp32144_c0_seq2,ocar6924,_ , 2, -, -, -,  N,-,451,-,-
comp32144_c0_seq3,ocar6925,_ , 5, -, -, -,  N,-,775,-,-
comp32144_c0_seq3,ocar6926,_ , 3, -, -, -,  N,-,834,-,-
comp32146_c0_seq2,ocar6927,M , 5, -, -, -,  N,-,100,-,-
comp32146_c0_seq2,ocar6928,S , 1, -, -, -,  N,-,478,-,-
comp32147_c1_seq1,ocar6929,_ , 1, -, -, -,  N,-,120,-,-
comp32148_c0_seq1,ocar6930,M , 4, -, -, -,  N,-,172,-,-
comp32149_c1_seq1,ocar6931,M , 2, -, -, -,  Y,-,472,-,-
comp32149_c1_seq2,ocar6932,S , 1, -, -, -,  N,-,581,-,-
comp32151_c1_seq1,ocar6933,_ , 2, -, -, -,  N,-,1242,-,-
comp32151_c1_seq1,ocar6934,_ , 1, -, -, -,  N,-,183,-,-
comp32151_c1_seq1,ocar6935,_ , 5, -, -, -,  N,-,209,-,-
comp32151_c1_seq2,ocar6936,_ , 2, -, -, -,  N,-,132,-,-
comp32151_c1_seq2,ocar6937,_ , 1, -, -, -,  N,-,1423,-,-
comp32152_c0_seq1,ocar6938,_ , 3, -, -, -,  N,-,988,-,-
comp32152_c0_seq4,ocar6939,M , 5, -, -, -,  N,-,132,-,-
comp32154_c0_seq2,ocar6940,_ , 1, -, -, -,  N,-,185,-,-
comp32154_c0_seq2,ocar6941,_ , 2, -, -, -,  N,-,108,-,-
comp32154_c0_seq3,ocar6942,_ , 3, -, -, -,  N,-,549,-,-
comp32157_c0_seq1,ocar6943,_ , 3, -, -, -,  N,-,100,-,-
comp32161_c0_seq1,ocar6944,_ , 1, -, -, -,  N,-,170,-,-
comp32164_c0_seq3,ocar6945,_ , 2, -, -, -,  N,-,409,-,-
comp32165_c0_seq1,ocar6946,_ , 3, -, -, -,  N,-,169,-,-
comp32165_c0_seq3,ocar6947,_ , 3, -, -, -,  N,-,240,-,-
comp32166_c0_seq3,ocar6948,_ , 3, -, -, -,  N,-,225,-,-
comp32166_c0_seq3,ocar6949,M , 5, -, -, -,  N,-,1768,-,-
comp32166_c0_seq3,ocar6950,_ , 2, -, -, -,  N,-,126,-,-
comp32166_c0_seq4,ocar6951,_ , 2, -, -, -,  N,-,126,-,-
comp32166_c0_seq4,ocar6952,M , 5, -, -, scer322,  Y,-,2033,-,FAB1
comp32168_c0_seq1,ocar6953,_ , 1, -, -, -,  N,-,623,-,-
comp32168_c0_seq4,ocar6954,_ , 1, -, -, -,  N,-,579,-,-
comp32169_c0_seq1,ocar6955,_ , 5, -, -, -,  N,-,121,-,-
comp32169_c0_seq4,ocar6956,_ , 2, -, -, -,  N,-,233,-,-
comp32171_c0_seq2,ocar6957,_ , 2, -, -, -,  N,-,128,-,-
comp32175_c0_seq1,ocar6958,_ , 5, -, -, -,  N,-,140,-,-
comp32177_c0_seq1,ocar6959,_ , 1, -, -, -,  N,-,145,-,-
comp32179_c0_seq1,ocar6960,S , 1, -, -, -,  N,-,813,-,-
comp32181_c0_seq2,ocar6961,S , 3, -, -, -,  N,-,493,-,-
comp32182_c0_seq3,ocar6962,_ , 2, -, -, -,  N,-,356,-,-
comp32184_c0_seq10,ocar6963,_ , 2, -, -, -,  N,-,703,-,-
comp32186_c0_seq1,ocar6964,_ , 2, -, -, -,  N,-,304,-,-
comp32186_c0_seq1,ocar6965,M , 4, -, -, -,  N,-,367,-,-
comp32186_c0_seq5,ocar6966,_ , 2, -, -, -,  N,-,584,-,-
comp32186_c0_seq7,ocar6967,_ , 2, -, -, -,  N,-,516,-,-
comp32186_c0_seq8,ocar6968,_ , 2, -, -, -,  N,-,346,-,-
comp32187_c0_seq17,ocar6969,_ , 1, -, -, -,  N,-,881,-,-
comp32187_c0_seq7,ocar6970,_ , 1, -, -, -,  N,-,116,-,-
comp32187_c0_seq7,ocar6971,M , 2, -, -, -,  Y,-,820,-,-
comp32188_c0_seq1,ocar6972,_ , 1, -, -, -,  N,-,223,-,-
comp32188_c0_seq5,ocar6973,_ , 1, hsap548, mmus1343, -,  Y,CCDC58,143,Ccdc58,-
comp32188_c0_seq5,ocar6974,_ , 1, -, -, -,  N,-,223,-,-
comp32188_c0_seq8,ocar6975,_ , 2, -, -, -,  N,-,264,-,-
comp32188_c0_seq8,ocar6976,_ , 1, -, -, -,  N,-,223,-,-
comp3218_c0_seq1,ocar6977,_ , 4, -, -, -,  N,-,132,-,-
comp32191_c0_seq6,ocar6978,_ , 2, -, -, -,  N,-,1650,-,-
comp32195_c0_seq1,ocar6979,M , 3, -, -, -,  Y,-,210,-,-
comp32196_c0_seq2,ocar6980,_ , 2, -, -, -,  N,-,297,-,-
comp32197_c0_seq1,ocar6981,M , 1, hsap1204, mmus875, -,  Y,MICU1,467,Micu1,-
comp32197_c0_seq2,ocar6982,M , 1, -, -, -,  Y,-,418,-,-
comp32198_c1_seq2,ocar6983,M , 3, -, -, -,  Y,-,460,-,-
comp32198_c1_seq3,ocar6984,M , 3, -, -, -,  Y,-,182,-,-
comp32198_c1_seq3,ocar6985,_ , 1, -, -, -,  N,-,277,-,-
comp32201_c1_seq2,ocar6986,_ , 1, -, -, -,  N,-,986,-,-
comp32203_c0_seq20,ocar6987,_ , 4, -, -, -,  N,-,1016,-,-
comp32207_c0_seq16,ocar6988,S , 2, -, -, -,  N,-,452,-,-
comp32207_c0_seq2,ocar6989,_ , 3, -, -, -,  N,-,133,-,-
comp32207_c0_seq2,ocar6990,S , 5, -, -, -,  N,-,128,-,-
comp32208_c0_seq1,ocar6991,_ , 1, -, -, -,  N,-,643,-,-
comp32211_c0_seq2,ocar6992,_ , 1, -, -, -,  N,-,197,-,-
comp32212_c0_seq1,ocar6993,_ , 2, -, -, -,  N,-,118,-,-
comp32212_c1_seq2,ocar6994,_ , 3, -, -, -,  N,-,293,-,-
comp32214_c0_seq3,ocar6995,S , 1, -, -, -,  N,-,1065,-,-
comp32215_c0_seq1,ocar6996,_ , 3, -, -, -,  N,-,123,-,-
comp32216_c0_seq1,ocar6997,_ , 4, -, -, -,  N,-,344,-,-
comp32220_c0_seq1,ocar6998,_ , 2, -, -, -,  N,-,123,-,-
comp32220_c0_seq1,ocar6999,_ , 2, -, -, -,  N,-,391,-,-
comp32220_c0_seq1,ocar7000,S , 5, -, -, -,  N,-,363,-,-
comp32220_c0_seq1,ocar7001,S , 2, -, -, -,  N,-,107,-,-
comp32220_c0_seq13,ocar7002,_ , 2, hsap1621, mmus1091, scer52,  Y,MTHFD1,952,Mthfd1,MIS1
comp32225_c0_seq3,ocar7003,S , 1, -, -, -,  N,-,1339,-,-
comp32226_c0_seq2,ocar7004,M , 4, -, -, -,  N,-,862,-,-
comp32229_c0_seq1,ocar7005,M , 4, -, -, -,  N,-,103,-,-
comp32233_c0_seq1,ocar7006,_ , 3, -, -, -,  N,-,305,-,-
comp32233_c0_seq2,ocar7007,_ , 2, -, -, -,  N,-,100,-,-
comp32233_c0_seq5,ocar7008,S , 4, -, -, -,  N,-,216,-,-
comp32233_c0_seq8,ocar7009,_ , 3, -, -, -,  N,-,277,-,-
comp32234_c0_seq4,ocar7010,_ , 2, -, -, -,  N,-,1009,-,-
comp32235_c0_seq1,ocar7011,_ , 2, -, -, -,  N,-,112,-,-
comp32236_c0_seq1,ocar7012,_ , 2, -, -, -,  N,-,165,-,-
comp32240_c0_seq2,ocar7013,_ , 5, -, -, -,  N,-,267,-,-
comp32242_c0_seq1,ocar7014,_ , 2, -, -, -,  N,-,1116,-,-
comp32244_c0_seq1,ocar7015,_ , 1, -, -, -,  N,-,2809,-,-
comp32245_c0_seq2,ocar7016,M , 2, -, -, -,  Y,-,1262,-,-
comp32247_c0_seq1,ocar7017,M , 2, -, -, -,  Y,-,677,-,-
comp32248_c0_seq10,ocar7018,_ , 2, -, -, -,  N,-,121,-,-
comp32248_c0_seq10,ocar7019,M , 2, -, -, -,  Y,-,113,-,-
comp32248_c0_seq10,ocar7020,_ , 3, -, -, -,  N,-,150,-,-
comp32248_c0_seq13,ocar7021,M , 2, -, -, -,  Y,-,406,-,-
comp32248_c0_seq7,ocar7022,_ , 3, -, -, -,  N,-,150,-,-
comp32248_c0_seq7,ocar7023,M , 2, -, -, -,  Y,-,113,-,-
comp32249_c0_seq1,ocar7024,_ , 2, -, -, -,  N,-,284,-,-
comp32251_c0_seq1,ocar7025,_ , 1, -, -, -,  N,-,243,-,-
comp32253_c0_seq2,ocar7026,_ , 1, -, -, -,  N,-,111,-,-
comp32253_c0_seq2,ocar7027,M , 4, -, -, -,  N,-,165,-,-
comp32253_c0_seq2,ocar7028,S , 1, -, -, -,  N,-,467,-,-
comp32253_c0_seq4,ocar7029,S , 1, -, -, -,  N,-,177,-,-
comp32253_c0_seq4,ocar7030,M , 4, -, -, -,  N,-,165,-,-
comp32253_c0_seq4,ocar7031,_ , 1, -, -, -,  N,-,111,-,-
comp32253_c0_seq7,ocar7032,M , 4, -, -, -,  N,-,743,-,-
comp32254_c0_seq1,ocar7033,_ , 3, -, -, -,  N,-,136,-,-
comp32259_c0_seq1,ocar7034,_ , 2, -, -, -,  N,-,142,-,-
comp32259_c0_seq7,ocar7035,M , 5, -, -, -,  N,-,479,-,-
comp32260_c0_seq3,ocar7036,M , 4, -, -, -,  N,-,1097,-,-
comp32261_c0_seq5,ocar7037,_ , 4, -, -, -,  N,-,118,-,-
comp32261_c0_seq6,ocar7038,M , 4, hsap1762, mmus873, -,  Y,CA5A,292,Car5b,-
comp32262_c0_seq2,ocar7039,_ , 5, -, -, -,  N,-,266,-,-
comp32262_c0_seq5,ocar7040,_ , 5, -, -, -,  N,-,2409,-,-
comp32263_c0_seq2,ocar7041,M , 4, -, -, -,  N,-,779,-,-
comp32264_c0_seq3,ocar7042,S , 5, hsap2298, mmus1294, scer1064,  Y,SELO,654,Selo,FMP40
comp32265_c0_seq5,ocar7043,M , 5, -, -, -,  N,-,547,-,-
comp32266_c0_seq2,ocar7044,_ , 2, -, -, -,  N,-,331,-,-
comp32267_c0_seq1,ocar7045,_ , 3, -, -, -,  N,-,414,-,-
comp32269_c0_seq3,ocar7046,M , 5, -, -, -,  N,-,1584,-,-
comp32269_c0_seq4,ocar7047,M , 5, -, -, -,  N,-,1606,-,-
comp32269_c1_seq1,ocar7048,M , 4, -, -, -,  N,-,428,-,-
comp32269_c1_seq3,ocar7049,M , 3, -, -, -,  Y,-,321,-,-
comp32270_c0_seq1,ocar7050,S , 2, -, -, -,  N,-,161,-,-
comp32270_c0_seq1,ocar7051,_ , 2, -, -, -,  N,-,543,-,-
comp32270_c0_seq2,ocar7052,_ , 2, -, -, -,  N,-,587,-,-
comp32270_c0_seq2,ocar7053,S , 2, -, -, -,  N,-,161,-,-
comp32275_c0_seq2,ocar7054,M , 5, -, -, -,  N,-,1340,-,-
comp32276_c0_seq2,ocar7055,_ , 3, -, -, -,  N,-,141,-,-
comp32276_c0_seq3,ocar7056,S , 1, -, -, -,  N,-,101,-,-
comp32276_c0_seq4,ocar7057,S , 4, -, -, -,  N,-,107,-,-
comp32279_c0_seq1,ocar7058,_ , 1, -, -, -,  N,-,569,-,-
comp32279_c0_seq4,ocar7059,S , 1, -, -, -,  N,-,546,-,-
comp32280_c0_seq1,ocar7060,_ , 4, -, -, -,  N,-,101,-,-
comp32280_c0_seq2,ocar7061,_ , 5, -, -, -,  N,-,1685,-,-
comp32281_c0_seq1,ocar7062,_ , 5, -, -, -,  N,-,563,-,-
comp32282_c0_seq3,ocar7063,_ , 1, -, -, -,  N,-,660,-,-
comp32282_c0_seq6,ocar7064,_ , 1, -, -, -,  N,-,190,-,-
comp32282_c0_seq6,ocar7065,_ , 3, -, -, -,  N,-,403,-,-
comp32285_c0_seq1,ocar7066,_ , 2, -, -, -,  N,-,290,-,-
comp32285_c0_seq2,ocar7067,_ , 1, -, -, -,  N,-,380,-,-
comp32289_c0_seq1,ocar7068,_ , 1, -, -, -,  N,-,177,-,-
comp32290_c0_seq1,ocar7069,_ , 1, -, -, -,  N,-,565,-,-
comp32290_c0_seq1,ocar7070,M , 2, -, -, -,  Y,-,175,-,-
comp32290_c0_seq3,ocar7071,M , 2, -, -, -,  Y,-,715,-,-
comp32296_c0_seq1,ocar7072,_ , 1, -, -, -,  N,-,278,-,-
comp32297_c1_seq1,ocar7073,_ , 5, -, -, -,  N,-,135,-,-
comp32299_c0_seq2,ocar7074,_ , 1, -, -, -,  N,-,120,-,-
comp32300_c0_seq1,ocar7075,_ , 4, -, -, -,  N,-,106,-,-
comp32301_c0_seq15,ocar7076,_ , 5, -, -, -,  N,-,541,-,-
comp32301_c0_seq2,ocar7077,S , 2, -, -, -,  N,-,371,-,-
comp32301_c0_seq2,ocar7078,_ , 5, -, -, -,  N,-,252,-,-
comp32304_c0_seq1,ocar7079,_ , 3, -, -, -,  N,-,1702,-,-
comp32304_c0_seq1,ocar7080,M , 4, -, -, -,  N,-,280,-,-
comp32304_c0_seq2,ocar7081,M , 4, -, -, -,  N,-,280,-,-
comp32304_c0_seq2,ocar7082,_ , 3, -, -, -,  N,-,1748,-,-
comp32305_c0_seq4,ocar7083,_ , 4, -, -, scer615,  Y,-,397,-,RAD27
comp32305_c0_seq6,ocar7084,_ , 3, -, -, -,  N,-,236,-,-
comp32306_c0_seq7,ocar7085,_ , 3, -, -, -,  N,-,439,-,-
comp32307_c0_seq1,ocar7086,M , 4, -, -, -,  N,-,153,-,-
comp32307_c0_seq2,ocar7087,_ , 3, -, -, -,  N,-,107,-,-
comp32307_c0_seq2,ocar7088,_ , 1, -, -, -,  N,-,155,-,-
comp32307_c0_seq3,ocar7089,_ , 2, -, -, -,  N,-,155,-,-
comp32307_c0_seq3,ocar7090,_ , 1, -, -, -,  N,-,155,-,-
comp32308_c0_seq5,ocar7091,M , 5, -, -, -,  N,-,939,-,-
comp32309_c0_seq2,ocar7092,_ , 2, -, -, -,  N,-,221,-,-
comp32309_c0_seq2,ocar7093,_ , 1, -, -, -,  N,-,134,-,-
comp32309_c0_seq4,ocar7094,_ , 2, -, -, -,  N,-,221,-,-
comp32309_c0_seq4,ocar7095,S , 3, -, -, -,  N,-,275,-,-
comp32309_c0_seq9,ocar7096,_ , 2, -, -, -,  N,-,532,-,-
comp32310_c0_seq2,ocar7097,M , 4, -, -, -,  N,-,641,-,-
comp32314_c0_seq2,ocar7098,_ , 3, -, -, -,  N,-,102,-,-
comp32314_c0_seq4,ocar7099,S , 3, -, -, -,  N,-,301,-,-
comp32315_c0_seq3,ocar7100,S , 5, -, -, -,  N,-,287,-,-
comp32317_c0_seq3,ocar7101,_ , 2, -, -, -,  N,-,234,-,-
comp32317_c0_seq4,ocar7102,S , 3, -, -, -,  N,-,382,-,-
comp32318_c0_seq2,ocar7103,S , 4, -, -, -,  N,-,643,-,-
comp32320_c0_seq2,ocar7104,_ , 3, -, -, -,  N,-,730,-,-
comp32328_c0_seq2,ocar7105,_ , 5, -, -, -,  N,-,111,-,-
comp32328_c0_seq2,ocar7106,S , 2, -, -, -,  N,-,217,-,-
comp32328_c0_seq2,ocar7107,M , 3, -, -, -,  Y,-,122,-,-
comp32328_c0_seq3,ocar7108,S , 2, -, -, -,  N,-,217,-,-
comp32328_c0_seq3,ocar7109,M , 3, -, -, -,  Y,-,122,-,-
comp32328_c0_seq7,ocar7110,M , 3, -, -, -,  Y,-,122,-,-
comp32328_c0_seq8,ocar7111,_ , 4, -, -, -,  N,-,362,-,-
comp32328_c0_seq8,ocar7112,M , 3, -, -, -,  Y,-,122,-,-
comp32332_c1_seq1,ocar7113,_ , 2, -, -, -,  N,-,109,-,-
comp32332_c1_seq1,ocar7114,_ , 5, -, -, -,  N,-,3288,-,-
comp32332_c1_seq1,ocar7115,M , 4, -, -, -,  N,-,138,-,-
comp32332_c1_seq2,ocar7116,_ , 5, -, -, -,  N,-,1698,-,-
comp32332_c1_seq2,ocar7117,M , 4, -, -, -,  N,-,138,-,-
comp32337_c0_seq2,ocar7118,_ , 4, -, -, -,  N,-,533,-,-
comp32337_c0_seq3,ocar7119,_ , 4, -, -, -,  N,-,593,-,-
comp32338_c0_seq1,ocar7120,M , 5, -, -, -,  N,-,100,-,-
comp32338_c0_seq1,ocar7121,_ , 4, -, -, -,  N,-,428,-,-
comp32338_c0_seq1,ocar7122,_ , 3, -, -, -,  N,-,325,-,-
comp32338_c0_seq2,ocar7123,_ , 4, -, -, -,  N,-,428,-,-
comp32338_c0_seq2,ocar7124,M , 5, -, -, -,  N,-,100,-,-
comp32338_c0_seq2,ocar7125,_ , 3, -, -, -,  N,-,211,-,-
comp32339_c0_seq2,ocar7126,_ , 2, -, -, -,  N,-,142,-,-
comp32339_c0_seq2,ocar7127,_ , 3, -, -, -,  N,-,679,-,-
comp32339_c0_seq3,ocar7128,_ , 2, -, -, -,  N,-,736,-,-
comp32345_c0_seq2,ocar7129,_ , 1, -, -, -,  N,-,123,-,-
comp32345_c0_seq2,ocar7130,M , 2, -, -, -,  Y,-,322,-,-
comp32345_c0_seq4,ocar7131,M , 2, -, -, -,  Y,-,584,-,-
comp32346_c0_seq12,ocar7132,_ , 3, -, -, -,  N,-,503,-,-
comp32346_c0_seq2,ocar7133,S , 3, -, -, -,  N,-,317,-,-
comp32346_c0_seq3,ocar7134,S , 3, -, -, -,  N,-,317,-,-
comp32346_c0_seq3,ocar7135,_ , 3, -, -, -,  N,-,182,-,-
comp32346_c0_seq4,ocar7136,S , 3, -, -, -,  N,-,317,-,-
comp32346_c0_seq7,ocar7137,_ , 2, -, -, -,  N,-,120,-,-
comp32346_c0_seq7,ocar7138,S , 3, -, -, -,  N,-,317,-,-
comp32351_c0_seq11,ocar7139,_ , 4, -, -, -,  N,-,156,-,-
comp32351_c0_seq5,ocar7140,_ , 4, -, -, -,  N,-,228,-,-
comp32351_c0_seq5,ocar7141,_ , 4, -, -, -,  N,-,156,-,-
comp32351_c0_seq6,ocar7142,_ , 4, -, -, -,  N,-,336,-,-
comp32352_c0_seq1,ocar7143,_ , 1, -, -, -,  N,-,179,-,-
comp32352_c0_seq3,ocar7144,_ , 1, -, -, -,  N,-,179,-,-
comp32352_c0_seq4,ocar7145,M , 1, hsap1074, mmus325, -,  Y,STOML2,410,Stoml2,-
comp32352_c0_seq6,ocar7146,_ , 1, -, -, -,  N,-,179,-,-
comp32355_c0_seq1,ocar7147,_ , 3, -, -, -,  N,-,555,-,-
comp32355_c1_seq1,ocar7148,_ , 3, -, -, -,  N,-,206,-,-
comp32355_c1_seq2,ocar7149,_ , 3, -, -, -,  N,-,186,-,-
comp323627_c0_seq1,ocar7150,_ , 2, -, -, -,  N,-,240,-,-
comp32362_c0_seq3,ocar7151,M , 2, -, -, -,  Y,-,948,-,-
comp32362_c0_seq6,ocar7152,M , 2, -, -, -,  Y,-,240,-,-
comp32362_c0_seq6,ocar7153,_ , 3, -, -, -,  N,-,447,-,-
comp32362_c0_seq6,ocar7154,_ , 2, -, -, -,  N,-,283,-,-
comp32364_c0_seq4,ocar7155,S , 4, -, -, -,  N,-,515,-,-
comp32364_c0_seq6,ocar7156,S , 4, -, -, -,  N,-,221,-,-
comp32364_c0_seq6,ocar7157,_ , 4, -, -, -,  N,-,328,-,-
comp32365_c0_seq1,ocar7158,_ , 2, -, -, -,  N,-,300,-,-
comp32367_c0_seq3,ocar7159,_ , 4, -, -, -,  N,-,674,-,-
comp32367_c0_seq3,ocar7160,_ , 4, -, -, -,  N,-,356,-,-
comp32367_c0_seq4,ocar7161,_ , 4, -, -, -,  N,-,349,-,-
comp32367_c0_seq4,ocar7162,_ , 1, -, -, -,  N,-,357,-,-
comp32367_c0_seq4,ocar7163,_ , 4, -, -, -,  N,-,356,-,-
comp32367_c0_seq5,ocar7164,_ , 4, -, -, -,  N,-,356,-,-
comp32367_c0_seq5,ocar7165,_ , 4, -, -, -,  N,-,328,-,-
comp32367_c0_seq5,ocar7166,S , 5, -, -, -,  N,-,423,-,-
comp32368_c0_seq1,ocar7167,_ , 5, -, -, -,  N,-,220,-,-
comp32372_c0_seq1,ocar7168,S , 2, -, -, -,  N,-,108,-,-
comp32372_c0_seq2,ocar7169,S , 2, -, -, -,  N,-,168,-,-
comp32373_c0_seq1,ocar7170,_ , 3, -, -, -,  N,-,391,-,-
comp32374_c0_seq1,ocar7171,_ , 2, -, -, -,  N,-,502,-,-
comp32375_c0_seq1,ocar7172,_ , 1, -, -, -,  N,-,112,-,-
comp32375_c0_seq7,ocar7173,M , 3, hsap1369, mmus1486, -,  Y,DNAJC4,223,Dnajc4,-
comp32376_c0_seq4,ocar7174,S , 4, -, -, -,  N,-,385,-,-
comp32377_c0_seq1,ocar7175,S , 1, -, -, -,  N,-,267,-,-
comp32377_c0_seq2,ocar7176,S , 5, -, -, -,  N,-,102,-,-
