transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
jgi|Nemve1|152105|e_gw.4661.1.1|m.21813 jgi|Nemve1|152105|e_gw.4661.1.1|g.21813  ,nvec4594,_,1,-,-,-,N,-,156,-,-
jgi|Nemve1|152109|e_gw.4665.2.1|m.25616 jgi|Nemve1|152109|e_gw.4665.2.1|g.25616  ,nvec4595,_,2,-,-,-,N,-,128,-,-
jgi|Nemve1|152123|e_gw.4677.2.1|m.25097 jgi|Nemve1|152123|e_gw.4677.2.1|g.25097  ,nvec4596,_,3,-,-,-,N,-,108,-,-
jgi|Nemve1|152143|e_gw.4687.2.1|m.34679 jgi|Nemve1|152143|e_gw.4687.2.1|g.34679  ,nvec4597,_,5,-,-,-,N,-,102,-,-
jgi|Nemve1|152156|e_gw.4698.2.1|m.23262 jgi|Nemve1|152156|e_gw.4698.2.1|g.23262  ,nvec4598,_,1,-,-,-,N,-,277,-,-
jgi|Nemve1|152162|e_gw.4699.3.1|m.24786 jgi|Nemve1|152162|e_gw.4699.3.1|g.24786  ,nvec4599,_,2,-,-,-,N,-,138,-,-
jgi|Nemve1|152171|e_gw.4707.1.1|m.23613 jgi|Nemve1|152171|e_gw.4707.1.1|g.23613  ,nvec4600,_,1,-,-,-,N,-,197,-,-
jgi|Nemve1|152185|e_gw.4716.3.1|m.36855 jgi|Nemve1|152185|e_gw.4716.3.1|g.36855  ,nvec4601,_,3,-,-,-,N,-,310,-,-
jgi|Nemve1|152221|e_gw.4747.3.1|m.24396 jgi|Nemve1|152221|e_gw.4747.3.1|g.24396  ,nvec4602,_,1,-,-,-,N,-,138,-,-
jgi|Nemve1|152225|e_gw.4762.1.1|m.36134 jgi|Nemve1|152225|e_gw.4762.1.1|g.36134  ,nvec4603,M,5,-,-,-,N,-,292,-,-
jgi|Nemve1|152227|e_gw.4763.1.1|m.26259 jgi|Nemve1|152227|e_gw.4763.1.1|g.26259  ,nvec4604,_,1,-,-,-,N,-,114,-,-
jgi|Nemve1|152247|e_gw.4781.3.1|m.36314 jgi|Nemve1|152247|e_gw.4781.3.1|g.36314  ,nvec4605,M,2,-,-,-,Y,-,172,-,-
jgi|Nemve1|152251|e_gw.4782.1.1|m.21831 jgi|Nemve1|152251|e_gw.4782.1.1|g.21831  ,nvec4606,_,2,-,-,-,N,-,264,-,-
jgi|Nemve1|152258|e_gw.4795.2.1|m.24737 jgi|Nemve1|152258|e_gw.4795.2.1|g.24737  ,nvec4607,_,2,-,-,-,N,-,172,-,-
jgi|Nemve1|152286|e_gw.4834.2.1|m.21459 jgi|Nemve1|152286|e_gw.4834.2.1|g.21459  ,nvec4608,S,3,-,-,-,N,-,315,-,-
jgi|Nemve1|152310|e_gw.4859.1.1|m.22386 jgi|Nemve1|152310|e_gw.4859.1.1|g.22386  ,nvec4609,_,2,-,-,-,N,-,262,-,-
jgi|Nemve1|152311|e_gw.4859.4.1|m.22385 jgi|Nemve1|152311|e_gw.4859.4.1|g.22385  ,nvec4610,_,2,-,-,-,N,-,102,-,-
jgi|Nemve1|152314|e_gw.4864.2.1|m.38722 jgi|Nemve1|152314|e_gw.4864.2.1|g.38722  ,nvec4611,M,5,-,-,-,N,-,186,-,-
jgi|Nemve1|15231|gw.65.14.1|m.33353 jgi|Nemve1|15231|gw.65.14.1|g.33353  ,nvec4612,_,1,-,-,-,N,-,153,-,-
jgi|Nemve1|152333|e_gw.4868.1.1|m.36593 jgi|Nemve1|152333|e_gw.4868.1.1|g.36593  ,nvec4613,_,5,-,-,-,N,-,128,-,-
jgi|Nemve1|152409|e_gw.4926.4.1|m.24907 jgi|Nemve1|152409|e_gw.4926.4.1|g.24907  ,nvec4614,_,2,-,-,-,N,-,114,-,-
jgi|Nemve1|152410|e_gw.4926.2.1|m.24906 jgi|Nemve1|152410|e_gw.4926.2.1|g.24906  ,nvec4615,_,1,-,-,-,N,-,145,-,-
jgi|Nemve1|152417|e_gw.4931.2.1|m.26074 jgi|Nemve1|152417|e_gw.4931.2.1|g.26074  ,nvec4616,_,3,-,-,-,N,-,144,-,-
jgi|Nemve1|152446|e_gw.4971.1.1|m.23337 jgi|Nemve1|152446|e_gw.4971.1.1|g.23337  ,nvec4617,S,5,-,-,-,N,-,220,-,-
jgi|Nemve1|152468|e_gw.4978.2.1|m.26015 jgi|Nemve1|152468|e_gw.4978.2.1|g.26015  ,nvec4618,_,3,-,-,-,N,-,104,-,-
jgi|Nemve1|152485|e_gw.5003.1.1|m.24391 jgi|Nemve1|152485|e_gw.5003.1.1|g.24391  ,nvec4619,S,1,-,-,-,N,-,162,-,-
jgi|Nemve1|152529|e_gw.5040.2.1|m.36310 jgi|Nemve1|152529|e_gw.5040.2.1|g.36310  ,nvec4620,_,1,-,-,-,N,-,134,-,-
jgi|Nemve1|152542|e_gw.5056.2.1|m.25553 jgi|Nemve1|152542|e_gw.5056.2.1|g.25553  ,nvec4621,_,2,-,-,-,N,-,151,-,-
jgi|Nemve1|152547|e_gw.5057.1.1|m.23085 jgi|Nemve1|152547|e_gw.5057.1.1|g.23085  ,nvec4622,_,2,-,-,-,N,-,255,-,-
jgi|Nemve1|152610|e_gw.5112.1.1|m.22452 jgi|Nemve1|152610|e_gw.5112.1.1|g.22452  ,nvec4623,_,2,-,-,-,N,-,215,-,-
jgi|Nemve1|152620|e_gw.5130.2.1|m.15667 jgi|Nemve1|152620|e_gw.5130.2.1|g.15667  ,nvec4624,_,1,-,-,-,N,-,417,-,-
jgi|Nemve1|152653|e_gw.5164.1.1|m.25362 jgi|Nemve1|152653|e_gw.5164.1.1|g.25362  ,nvec4625,_,2,-,-,-,N,-,111,-,-
jgi|Nemve1|152657|e_gw.5165.1.1|m.23830 jgi|Nemve1|152657|e_gw.5165.1.1|g.23830  ,nvec4626,_,1,-,-,-,N,-,167,-,-
jgi|Nemve1|152689|e_gw.5183.1.1|m.25109 jgi|Nemve1|152689|e_gw.5183.1.1|g.25109  ,nvec4627,_,3,-,-,-,N,-,128,-,-
jgi|Nemve1|152691|e_gw.5187.4.1|m.25524 jgi|Nemve1|152691|e_gw.5187.4.1|g.25524  ,nvec4628,_,2,-,-,-,N,-,101,-,-
jgi|Nemve1|152707|e_gw.5229.3.1|m.25980 jgi|Nemve1|152707|e_gw.5229.3.1|g.25980  ,nvec4629,_,4,-,-,-,N,-,118,-,-
jgi|Nemve1|152710|e_gw.5237.1.1|m.25349 jgi|Nemve1|152710|e_gw.5237.1.1|g.25349  ,nvec4630,S,4,-,-,-,N,-,105,-,-
jgi|Nemve1|152732|e_gw.5278.8.1|m.24753 jgi|Nemve1|152732|e_gw.5278.8.1|g.24753  ,nvec4631,_,3,-,-,-,N,-,143,-,-
jgi|Nemve1|152754|e_gw.5317.2.1|m.36432 jgi|Nemve1|152754|e_gw.5317.2.1|g.36432  ,nvec4632,_,3,hsap373,mmus47,scer131,Y,OSGEPL1,302,Osgepl1,QRI7
jgi|Nemve1|152765|e_gw.5330.1.1|m.23318 jgi|Nemve1|152765|e_gw.5330.1.1|g.23318  ,nvec4633,M,3,-,-,-,Y,-,237,-,-
jgi|Nemve1|152780|e_gw.5353.14.1|m.26939 jgi|Nemve1|152780|e_gw.5353.14.1|g.26939  ,nvec4634,_,1,-,-,-,N,-,133,-,-
jgi|Nemve1|152818|e_gw.5380.3.1|m.36932 jgi|Nemve1|152818|e_gw.5380.3.1|g.36932  ,nvec4635,_,1,-,-,-,N,-,166,-,-
jgi|Nemve1|152854|e_gw.5417.1.1|m.36133 jgi|Nemve1|152854|e_gw.5417.1.1|g.36133  ,nvec4636,_,2,-,-,-,N,-,180,-,-
jgi|Nemve1|152875|e_gw.5453.2.1|m.24669 jgi|Nemve1|152875|e_gw.5453.2.1|g.24669  ,nvec4637,_,2,-,-,-,N,-,154,-,-
jgi|Nemve1|152890|e_gw.5480.1.1|m.36577 jgi|Nemve1|152890|e_gw.5480.1.1|g.36577  ,nvec4638,_,1,-,-,-,N,-,145,-,-
jgi|Nemve1|152920|e_gw.5514.2.1|m.24344 jgi|Nemve1|152920|e_gw.5514.2.1|g.24344  ,nvec4639,S,1,-,-,-,N,-,187,-,-
jgi|Nemve1|152926|e_gw.5528.3.1|m.24707 jgi|Nemve1|152926|e_gw.5528.3.1|g.24707  ,nvec4640,_,3,-,-,-,N,-,144,-,-
jgi|Nemve1|152940|e_gw.5536.6.1|m.24052 jgi|Nemve1|152940|e_gw.5536.6.1|g.24052  ,nvec4641,_,2,-,-,-,N,-,134,-,-
jgi|Nemve1|152942|e_gw.5536.4.1|m.24050 jgi|Nemve1|152942|e_gw.5536.4.1|g.24050  ,nvec4642,_,2,-,-,-,N,-,123,-,-
jgi|Nemve1|152963|e_gw.5567.1.1|m.36889 jgi|Nemve1|152963|e_gw.5567.1.1|g.36889  ,nvec4643,_,5,-,-,-,N,-,290,-,-
jgi|Nemve1|152996|e_gw.5608.3.1|m.36609 jgi|Nemve1|152996|e_gw.5608.3.1|g.36609  ,nvec4644,_,1,-,-,-,N,-,673,-,-
jgi|Nemve1|152|gw.736.1.1|m.3770 jgi|Nemve1|152|gw.736.1.1|g.3770  ,nvec4645,_,1,-,-,-,N,-,177,-,-
jgi|Nemve1|15302|gw.116.63.1|m.8154 jgi|Nemve1|15302|gw.116.63.1|g.8154  ,nvec4646,_,5,-,-,-,N,-,205,-,-
jgi|Nemve1|153037|e_gw.5652.1.1|m.24093 jgi|Nemve1|153037|e_gw.5652.1.1|g.24093  ,nvec4647,S,2,-,-,-,N,-,138,-,-
jgi|Nemve1|153067|e_gw.5676.2.1|m.25559 jgi|Nemve1|153067|e_gw.5676.2.1|g.25559  ,nvec4648,_,1,hsap2097,mmus715,scer782,Y,GTPBP3,305,Gtpbp3,MSS1
jgi|Nemve1|153109|e_gw.5743.1.1|m.36201 jgi|Nemve1|153109|e_gw.5743.1.1|g.36201  ,nvec4649,S,5,-,-,-,N,-,271,-,-
jgi|Nemve1|153111|e_gw.5746.3.1|m.36234 jgi|Nemve1|153111|e_gw.5746.3.1|g.36234  ,nvec4650,_,2,-,-,-,N,-,110,-,-
jgi|Nemve1|153118|e_gw.5755.3.1|m.26855 jgi|Nemve1|153118|e_gw.5755.3.1|g.26855  ,nvec4651,_,1,-,-,-,N,-,104,-,-
jgi|Nemve1|153141|e_gw.5809.2.1|m.25551 jgi|Nemve1|153141|e_gw.5809.2.1|g.25551  ,nvec4652,_,1,-,-,-,N,-,115,-,-
jgi|Nemve1|153144|e_gw.5824.2.1|m.22416 jgi|Nemve1|153144|e_gw.5824.2.1|g.22416  ,nvec4653,_,5,-,-,-,N,-,120,-,-
jgi|Nemve1|153161|e_gw.5830.2.1|m.25490 jgi|Nemve1|153161|e_gw.5830.2.1|g.25490  ,nvec4654,_,2,-,-,-,N,-,107,-,-
jgi|Nemve1|153193|e_gw.5859.1.1|m.16364 jgi|Nemve1|153193|e_gw.5859.1.1|g.16364  ,nvec4655,_,2,-,-,-,N,-,402,-,-
jgi|Nemve1|153196|e_gw.5859.8.1|m.16366 jgi|Nemve1|153196|e_gw.5859.8.1|g.16366  ,nvec4656,_,1,-,-,-,N,-,157,-,-
jgi|Nemve1|153198|e_gw.5870.2.1|m.36268 jgi|Nemve1|153198|e_gw.5870.2.1|g.36268  ,nvec4657,_,1,-,-,-,N,-,251,-,-
jgi|Nemve1|153201|e_gw.5874.1.1|m.26814 jgi|Nemve1|153201|e_gw.5874.1.1|g.26814  ,nvec4658,_,3,-,-,-,N,-,112,-,-
jgi|Nemve1|153254|e_gw.5918.7.1|m.25542 jgi|Nemve1|153254|e_gw.5918.7.1|g.25542  ,nvec4659,_,1,-,-,-,N,-,99,-,-
jgi|Nemve1|153353|e_gw.6028.1.1|m.24687 jgi|Nemve1|153353|e_gw.6028.1.1|g.24687  ,nvec4660,_,1,-,-,-,N,-,188,-,-
jgi|Nemve1|153354|e_gw.6028.4.1|m.24686 jgi|Nemve1|153354|e_gw.6028.4.1|g.24686  ,nvec4661,_,1,-,-,-,N,-,225,-,-
jgi|Nemve1|153358|e_gw.6033.2.1|m.36566 jgi|Nemve1|153358|e_gw.6033.2.1|g.36566  ,nvec4662,_,2,-,-,-,N,-,260,-,-
jgi|Nemve1|153375|e_gw.6091.1.1|m.25139 jgi|Nemve1|153375|e_gw.6091.1.1|g.25139  ,nvec4663,_,2,-,-,-,N,-,156,-,-
jgi|Nemve1|15338|gw.700.1.1|m.34284 jgi|Nemve1|15338|gw.700.1.1|g.34284  ,nvec4664,M,4,-,-,-,N,-,136,-,-
jgi|Nemve1|153393|e_gw.6112.1.1|m.34694 jgi|Nemve1|153393|e_gw.6112.1.1|g.34694  ,nvec4665,_,4,-,-,-,N,-,123,-,-
jgi|Nemve1|153425|e_gw.6152.1.1|m.34594 jgi|Nemve1|153425|e_gw.6152.1.1|g.34594  ,nvec4666,_,5,-,-,-,N,-,148,-,-
jgi|Nemve1|153443|e_gw.6172.1.1|m.36798 jgi|Nemve1|153443|e_gw.6172.1.1|g.36798  ,nvec4667,_,2,-,-,-,N,-,125,-,-
jgi|Nemve1|153445|e_gw.6173.2.1|m.36794 jgi|Nemve1|153445|e_gw.6173.2.1|g.36794  ,nvec4668,_,4,-,-,-,N,-,100,-,-
jgi|Nemve1|153449|e_gw.6181.1.1|m.21080 jgi|Nemve1|153449|e_gw.6181.1.1|g.21080  ,nvec4669,_,4,-,-,-,N,-,390,-,-
jgi|Nemve1|153499|e_gw.6225.2.1|m.36440 jgi|Nemve1|153499|e_gw.6225.2.1|g.36440  ,nvec4670,_,2,-,-,-,N,-,110,-,-
jgi|Nemve1|153502|e_gw.6228.4.1|m.24815 jgi|Nemve1|153502|e_gw.6228.4.1|g.24815  ,nvec4671,_,4,-,-,-,N,-,125,-,-
jgi|Nemve1|153503|e_gw.6228.2.1|m.24816 jgi|Nemve1|153503|e_gw.6228.2.1|g.24816  ,nvec4672,M,5,-,-,-,N,-,140,-,-
jgi|Nemve1|153509|e_gw.6229.1.1|m.25983 jgi|Nemve1|153509|e_gw.6229.1.1|g.25983  ,nvec4673,_,2,-,-,-,N,-,134,-,-
jgi|Nemve1|153529|e_gw.6240.1.1|m.24235 jgi|Nemve1|153529|e_gw.6240.1.1|g.24235  ,nvec4674,_,4,-,-,-,N,-,198,-,-
jgi|Nemve1|153537|e_gw.6263.2.1|m.36803 jgi|Nemve1|153537|e_gw.6263.2.1|g.36803  ,nvec4675,_,2,-,-,-,N,-,106,-,-
jgi|Nemve1|153548|e_gw.6268.3.1|m.26869 jgi|Nemve1|153548|e_gw.6268.3.1|g.26869  ,nvec4676,S,1,-,-,-,N,-,180,-,-
jgi|Nemve1|153582|e_gw.6320.2.1|m.25484 jgi|Nemve1|153582|e_gw.6320.2.1|g.25484  ,nvec4677,_,1,-,-,-,N,-,120,-,-
jgi|Nemve1|153619|e_gw.6408.1.1|m.36382 jgi|Nemve1|153619|e_gw.6408.1.1|g.36382  ,nvec4678,S,1,-,-,-,N,-,102,-,-
jgi|Nemve1|153674|e_gw.6473.2.1|m.19332 jgi|Nemve1|153674|e_gw.6473.2.1|g.19332  ,nvec4679,_,2,-,-,-,N,-,402,-,-
jgi|Nemve1|153678|e_gw.6480.6.1|m.25438 jgi|Nemve1|153678|e_gw.6480.6.1|g.25438  ,nvec4680,_,1,-,-,-,N,-,217,-,-
jgi|Nemve1|15369|gw.154.20.1|m.23026 jgi|Nemve1|15369|gw.154.20.1|g.23026  ,nvec4681,_,2,-,-,-,N,-,185,-,-
jgi|Nemve1|1537|gw.4735.1.1|m.16480 jgi|Nemve1|1537|gw.4735.1.1|g.16480  ,nvec4682,_,2,-,-,-,N,-,268,-,-
jgi|Nemve1|15380|gw.264.11.1|m.33871 jgi|Nemve1|15380|gw.264.11.1|g.33871  ,nvec4683,_,2,-,-,-,N,-,227,-,-
jgi|Nemve1|153826|e_gw.6621.1.1|m.23150 jgi|Nemve1|153826|e_gw.6621.1.1|g.23150  ,nvec4684,_,2,-,-,-,N,-,235,-,-
jgi|Nemve1|153874|e_gw.6706.1.1|m.25545 jgi|Nemve1|153874|e_gw.6706.1.1|g.25545  ,nvec4685,_,5,-,-,-,N,-,172,-,-
jgi|Nemve1|153878|e_gw.6707.10.1|m.36907 jgi|Nemve1|153878|e_gw.6707.10.1|g.36907  ,nvec4686,_,2,-,-,-,N,-,112,-,-
jgi|Nemve1|15389|gw.250.16.1|m.33456 jgi|Nemve1|15389|gw.250.16.1|g.33456  ,nvec4687,S,4,-,-,-,N,-,126,-,-
jgi|Nemve1|153918|e_gw.6746.1.1|m.36364 jgi|Nemve1|153918|e_gw.6746.1.1|g.36364  ,nvec4688,_,1,-,-,-,N,-,114,-,-
jgi|Nemve1|153967|e_gw.6829.4.1|m.26206 jgi|Nemve1|153967|e_gw.6829.4.1|g.26206  ,nvec4689,_,1,-,-,-,N,-,104,-,-
jgi|Nemve1|1539|gw.3319.2.1|m.14686 jgi|Nemve1|1539|gw.3319.2.1|g.14686  ,nvec4690,_,4,-,-,-,N,-,307,-,-
jgi|Nemve1|154012|e_gw.6846.2.1|m.36262 jgi|Nemve1|154012|e_gw.6846.2.1|g.36262  ,nvec4691,_,1,-,-,-,N,-,117,-,-
jgi|Nemve1|154013|e_gw.6854.1.1|m.24806 jgi|Nemve1|154013|e_gw.6854.1.1|g.24806  ,nvec4692,_,2,-,-,-,N,-,106,-,-
jgi|Nemve1|154026|e_gw.6875.4.1|m.24111 jgi|Nemve1|154026|e_gw.6875.4.1|g.24111  ,nvec4693,_,2,-,-,-,N,-,105,-,-
jgi|Nemve1|154031|e_gw.6875.2.1|m.24109 jgi|Nemve1|154031|e_gw.6875.2.1|g.24109  ,nvec4694,S,1,-,-,-,N,-,108,-,-
jgi|Nemve1|154031|e_gw.6875.2.1|m.24107 jgi|Nemve1|154031|e_gw.6875.2.1|g.24107  ,nvec4695,_,2,-,-,-,N,-,185,-,-
jgi|Nemve1|154079|e_gw.6926.2.1|m.26227 jgi|Nemve1|154079|e_gw.6926.2.1|g.26227  ,nvec4696,_,1,-,-,-,N,-,172,-,-
jgi|Nemve1|154099|e_gw.6948.2.1|m.20850 jgi|Nemve1|154099|e_gw.6948.2.1|g.20850  ,nvec4697,_,1,-,-,-,N,-,291,-,-
jgi|Nemve1|15418|gw.232.36.1|m.6811 jgi|Nemve1|15418|gw.232.36.1|g.6811  ,nvec4698,_,3,-,-,-,N,-,134,-,-
jgi|Nemve1|154193|e_gw.7074.3.1|m.26214 jgi|Nemve1|154193|e_gw.7074.3.1|g.26214  ,nvec4699,_,2,-,-,-,N,-,120,-,-
jgi|Nemve1|154207|e_gw.7093.3.1|m.36651 jgi|Nemve1|154207|e_gw.7093.3.1|g.36651  ,nvec4700,_,2,-,-,-,N,-,319,-,-
jgi|Nemve1|154215|e_gw.7107.1.1|m.36425 jgi|Nemve1|154215|e_gw.7107.1.1|g.36425  ,nvec4701,M,5,-,-,-,N,-,128,-,-
jgi|Nemve1|154217|e_gw.7115.3.1|m.36762 jgi|Nemve1|154217|e_gw.7115.3.1|g.36762  ,nvec4702,_,2,-,-,-,N,-,121,-,-
jgi|Nemve1|154233|e_gw.7135.2.1|m.22777 jgi|Nemve1|154233|e_gw.7135.2.1|g.22777  ,nvec4703,S,1,-,-,-,N,-,247,-,-
jgi|Nemve1|154243|e_gw.7144.1.1|m.24216 jgi|Nemve1|154243|e_gw.7144.1.1|g.24216  ,nvec4704,_,5,hsap1435,mmus771,-,Y,ACAD8,176,Acad8,-
jgi|Nemve1|154278|e_gw.7168.2.1|m.22058 jgi|Nemve1|154278|e_gw.7168.2.1|g.22058  ,nvec4705,M,2,-,-,-,Y,-,328,-,-
jgi|Nemve1|154294|e_gw.7179.3.1|m.25594 jgi|Nemve1|154294|e_gw.7179.3.1|g.25594  ,nvec4706,_,1,-,-,-,N,-,245,-,-
jgi|Nemve1|154303|e_gw.7191.2.1|m.25108 jgi|Nemve1|154303|e_gw.7191.2.1|g.25108  ,nvec4707,S,5,-,-,-,N,-,137,-,-
jgi|Nemve1|154307|e_gw.7196.2.1|m.25333 jgi|Nemve1|154307|e_gw.7196.2.1|g.25333  ,nvec4708,S,1,-,-,-,N,-,250,-,-
jgi|Nemve1|154347|e_gw.7250.1.1|m.26219 jgi|Nemve1|154347|e_gw.7250.1.1|g.26219  ,nvec4709,_,2,-,-,-,N,-,116,-,-
jgi|Nemve1|15442|gw.302.21.1|m.28395 jgi|Nemve1|15442|gw.302.21.1|g.28395  ,nvec4710,M,2,-,-,-,Y,-,185,-,-
jgi|Nemve1|154433|e_gw.7294.2.1|m.23096 jgi|Nemve1|154433|e_gw.7294.2.1|g.23096  ,nvec4711,_,2,-,-,-,N,-,258,-,-
jgi|Nemve1|154439|e_gw.7307.2.1|m.26328 jgi|Nemve1|154439|e_gw.7307.2.1|g.26328  ,nvec4712,_,2,-,-,-,N,-,117,-,-
jgi|Nemve1|154458|e_gw.7326.1.1|m.25440 jgi|Nemve1|154458|e_gw.7326.1.1|g.25440  ,nvec4713,_,3,-,-,-,N,-,153,-,-
jgi|Nemve1|154485|e_gw.7341.1.1|m.25981 jgi|Nemve1|154485|e_gw.7341.1.1|g.25981  ,nvec4714,S,2,-,-,-,N,-,114,-,-
jgi|Nemve1|154492|e_gw.7344.2.1|m.24814 jgi|Nemve1|154492|e_gw.7344.2.1|g.24814  ,nvec4715,_,3,-,-,-,N,-,168,-,-
jgi|Nemve1|154495|e_gw.7347.2.1|m.22488 jgi|Nemve1|154495|e_gw.7347.2.1|g.22488  ,nvec4716,_,1,-,-,-,N,-,270,-,-
jgi|Nemve1|154509|e_gw.7367.3.1|m.36659 jgi|Nemve1|154509|e_gw.7367.3.1|g.36659  ,nvec4717,_,1,-,-,-,N,-,369,-,-
jgi|Nemve1|154539|e_gw.7432.2.1|m.25547 jgi|Nemve1|154539|e_gw.7432.2.1|g.25547  ,nvec4718,_,3,-,-,-,N,-,119,-,-
jgi|Nemve1|154558|e_gw.7443.3.1|m.26292 jgi|Nemve1|154558|e_gw.7443.3.1|g.26292  ,nvec4719,_,4,-,-,-,N,-,105,-,-
jgi|Nemve1|154560|e_gw.7449.4.1|m.25496 jgi|Nemve1|154560|e_gw.7449.4.1|g.25496  ,nvec4720,M,5,-,-,-,N,-,161,-,-
jgi|Nemve1|154593|e_gw.7489.3.1|m.25575 jgi|Nemve1|154593|e_gw.7489.3.1|g.25575  ,nvec4721,_,2,-,-,-,N,-,121,-,-
jgi|Nemve1|154603|e_gw.7490.3.1|m.25353 jgi|Nemve1|154603|e_gw.7490.3.1|g.25353  ,nvec4722,_,1,-,-,-,N,-,214,-,-
jgi|Nemve1|154692|e_gw.7591.3.1|m.36357 jgi|Nemve1|154692|e_gw.7591.3.1|g.36357  ,nvec4723,_,2,-,-,-,N,-,151,-,-
jgi|Nemve1|154698|e_gw.7594.2.1|m.36103 jgi|Nemve1|154698|e_gw.7594.2.1|g.36103  ,nvec4724,M,3,-,-,-,Y,-,362,-,-
jgi|Nemve1|154698|e_gw.7594.2.1|m.36102 jgi|Nemve1|154698|e_gw.7594.2.1|g.36102  ,nvec4725,M,5,-,-,-,N,-,362,-,-
jgi|Nemve1|154698|e_gw.7594.2.1|m.36104 jgi|Nemve1|154698|e_gw.7594.2.1|g.36104  ,nvec4726,S,3,-,-,-,N,-,361,-,-
jgi|Nemve1|154698|e_gw.7594.2.1|m.36105 jgi|Nemve1|154698|e_gw.7594.2.1|g.36105  ,nvec4727,_,2,-,-,-,N,-,103,-,-
jgi|Nemve1|154775|e_gw.7726.2.1|m.36402 jgi|Nemve1|154775|e_gw.7726.2.1|g.36402  ,nvec4728,_,2,-,-,-,N,-,131,-,-
jgi|Nemve1|154782|e_gw.7736.12.1|m.25320 jgi|Nemve1|154782|e_gw.7736.12.1|g.25320  ,nvec4729,_,1,-,-,-,N,-,188,-,-
jgi|Nemve1|154796|e_gw.7740.1.1|m.26028 jgi|Nemve1|154796|e_gw.7740.1.1|g.26028  ,nvec4730,_,2,-,-,-,N,-,146,-,-
jgi|Nemve1|154800|e_gw.7751.3.1|m.25610 jgi|Nemve1|154800|e_gw.7751.3.1|g.25610  ,nvec4731,_,5,-,-,-,N,-,151,-,-
jgi|Nemve1|154825|e_gw.7814.1.1|m.36450 jgi|Nemve1|154825|e_gw.7814.1.1|g.36450  ,nvec4732,_,5,-,-,-,N,-,107,-,-
jgi|Nemve1|154826|e_gw.7815.2.1|m.23550 jgi|Nemve1|154826|e_gw.7815.2.1|g.23550  ,nvec4733,S,3,-,-,-,N,-,230,-,-
jgi|Nemve1|154850|e_gw.7838.1.1|m.25429 jgi|Nemve1|154850|e_gw.7838.1.1|g.25429  ,nvec4734,_,3,-,-,-,N,-,137,-,-
jgi|Nemve1|154871|e_gw.7879.2.1|m.26535 jgi|Nemve1|154871|e_gw.7879.2.1|g.26535  ,nvec4735,_,3,-,-,-,N,-,141,-,-
jgi|Nemve1|154922|e_gw.7930.1.1|m.38725 jgi|Nemve1|154922|e_gw.7930.1.1|g.38725  ,nvec4736,_,3,-,-,-,N,-,237,-,-
jgi|Nemve1|155018|e_gw.8019.1.1|m.36323 jgi|Nemve1|155018|e_gw.8019.1.1|g.36323  ,nvec4737,S,2,-,-,-,N,-,185,-,-
jgi|Nemve1|155025|e_gw.8029.11.1|m.26716 jgi|Nemve1|155025|e_gw.8029.11.1|g.26716  ,nvec4738,_,1,-,-,-,N,-,115,-,-
jgi|Nemve1|155047|e_gw.8043.1.1|m.26928 jgi|Nemve1|155047|e_gw.8043.1.1|g.26928  ,nvec4739,_,2,-,-,-,N,-,111,-,-
jgi|Nemve1|155067|e_gw.8112.1.1|m.26795 jgi|Nemve1|155067|e_gw.8112.1.1|g.26795  ,nvec4740,_,4,-,-,-,N,-,127,-,-
jgi|Nemve1|155089|e_gw.8121.2.1|m.26026 jgi|Nemve1|155089|e_gw.8121.2.1|g.26026  ,nvec4741,_,1,-,-,-,N,-,229,-,-
jgi|Nemve1|15511|gw.428.11.1|m.13143 jgi|Nemve1|15511|gw.428.11.1|g.13143  ,nvec4742,S,5,-,-,-,N,-,188,-,-
jgi|Nemve1|155125|e_gw.8154.1.1|m.36499 jgi|Nemve1|155125|e_gw.8154.1.1|g.36499  ,nvec4743,_,2,-,-,-,N,-,100,-,-
jgi|Nemve1|155148|e_gw.8175.1.1|m.36464 jgi|Nemve1|155148|e_gw.8175.1.1|g.36464  ,nvec4744,_,2,-,-,-,N,-,175,-,-
jgi|Nemve1|155159|e_gw.8183.5.1|m.26862 jgi|Nemve1|155159|e_gw.8183.5.1|g.26862  ,nvec4745,_,1,-,-,-,N,-,104,-,-
jgi|Nemve1|155165|e_gw.8183.8.1|m.26859 jgi|Nemve1|155165|e_gw.8183.8.1|g.26859  ,nvec4746,_,1,-,-,-,N,-,104,-,-
jgi|Nemve1|155178|e_gw.8208.1.1|m.26347 jgi|Nemve1|155178|e_gw.8208.1.1|g.26347  ,nvec4747,_,1,-,-,-,N,-,168,-,-
jgi|Nemve1|155184|e_gw.8226.5.1|m.26793 jgi|Nemve1|155184|e_gw.8226.5.1|g.26793  ,nvec4748,_,4,-,-,-,N,-,325,-,-
jgi|Nemve1|155187|e_gw.8226.1.1|m.26794 jgi|Nemve1|155187|e_gw.8226.1.1|g.26794  ,nvec4749,_,2,-,-,-,N,-,152,-,-
jgi|Nemve1|1551|gw.2649.1.1|m.16506 jgi|Nemve1|1551|gw.2649.1.1|g.16506  ,nvec4750,_,2,-,-,-,N,-,187,-,-
jgi|Nemve1|155247|e_gw.8276.1.1|m.24817 jgi|Nemve1|155247|e_gw.8276.1.1|g.24817  ,nvec4751,_,5,-,-,-,N,-,248,-,-
