transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
jgi|Triad1|26229|e_gw1.6.840.1|m.4400 jgi|Triad1|26229|e_gw1.6.840.1|g.4400  ,tadh1680,S,4,-,-,-,N,-,515,-,-
jgi|Triad1|26230|e_gw1.6.1042.1|m.4298 jgi|Triad1|26230|e_gw1.6.1042.1|g.4298  ,tadh1681,S,1,-,-,-,N,-,323,-,-
jgi|Triad1|26233|e_gw1.6.827.1|m.4412 jgi|Triad1|26233|e_gw1.6.827.1|g.4412  ,tadh1682,_,5,-,-,-,N,-,432,-,-
jgi|Triad1|26253|e_gw1.6.514.1|m.4045 jgi|Triad1|26253|e_gw1.6.514.1|g.4045  ,tadh1683,_,2,-,-,-,N,-,101,-,-
jgi|Triad1|26257|e_gw1.6.56.1|m.4243 jgi|Triad1|26257|e_gw1.6.56.1|g.4243  ,tadh1684,_,2,-,-,-,N,-,643,-,-
jgi|Triad1|26265|e_gw1.6.808.1|m.4774 jgi|Triad1|26265|e_gw1.6.808.1|g.4774  ,tadh1685,S,2,-,-,-,N,-,581,-,-
jgi|Triad1|26269|e_gw1.6.942.1|m.4683 jgi|Triad1|26269|e_gw1.6.942.1|g.4683  ,tadh1686,_,1,-,-,-,N,-,366,-,-
jgi|Triad1|26270|e_gw1.6.648.1|m.4581 jgi|Triad1|26270|e_gw1.6.648.1|g.4581  ,tadh1687,S,1,-,-,-,N,-,603,-,-
jgi|Triad1|26273|e_gw1.6.187.1|m.4601 jgi|Triad1|26273|e_gw1.6.187.1|g.4601  ,tadh1688,_,5,-,-,-,N,-,344,-,-
jgi|Triad1|26275|e_gw1.6.886.1|m.4521 jgi|Triad1|26275|e_gw1.6.886.1|g.4521  ,tadh1689,S,1,-,-,-,N,-,448,-,-
jgi|Triad1|26280|e_gw1.6.938.1|m.4665 jgi|Triad1|26280|e_gw1.6.938.1|g.4665  ,tadh1690,_,2,-,-,-,N,-,292,-,-
jgi|Triad1|26283|e_gw1.6.582.1|m.4246 jgi|Triad1|26283|e_gw1.6.582.1|g.4246  ,tadh1691,M,4,-,-,-,N,-,1301,-,-
jgi|Triad1|26285|e_gw1.6.174.1|m.4109 jgi|Triad1|26285|e_gw1.6.174.1|g.4109  ,tadh1692,M,5,-,-,-,N,-,330,-,-
jgi|Triad1|26286|e_gw1.6.184.1|m.4472 jgi|Triad1|26286|e_gw1.6.184.1|g.4472  ,tadh1693,M,5,-,-,-,N,-,254,-,-
jgi|Triad1|26287|e_gw1.6.490.1|m.4684 jgi|Triad1|26287|e_gw1.6.490.1|g.4684  ,tadh1694,_,2,-,-,-,N,-,135,-,-
jgi|Triad1|26288|e_gw1.6.137.1|m.4678 jgi|Triad1|26288|e_gw1.6.137.1|g.4678  ,tadh1695,_,4,-,-,-,N,-,362,-,-
jgi|Triad1|26289|e_gw1.6.1010.1|m.4186 jgi|Triad1|26289|e_gw1.6.1010.1|g.4186  ,tadh1696,_,1,-,-,scer905,Y,-,308,-,RPC34
jgi|Triad1|26293|e_gw1.6.603.1|m.4503 jgi|Triad1|26293|e_gw1.6.603.1|g.4503  ,tadh1697,S,3,-,-,-,N,-,1024,-,-
jgi|Triad1|26300|e_gw1.6.263.1|m.4077 jgi|Triad1|26300|e_gw1.6.263.1|g.4077  ,tadh1698,_,3,hsap2048,mmus579,scer1026,Y,TIMM50,247,Timm50,TIM50
jgi|Triad1|26322|e_gw1.6.573.1|m.4283 jgi|Triad1|26322|e_gw1.6.573.1|g.4283  ,tadh1699,_,2,-,-,-,N,-,2030,-,-
jgi|Triad1|26326|e_gw1.6.321.1|m.4705 jgi|Triad1|26326|e_gw1.6.321.1|g.4705  ,tadh1700,_,1,-,-,-,N,-,215,-,-
jgi|Triad1|26327|e_gw1.6.234.1|m.4744 jgi|Triad1|26327|e_gw1.6.234.1|g.4744  ,tadh1701,_,4,-,-,-,N,-,280,-,-
jgi|Triad1|26333|e_gw1.6.243.1|m.4704 jgi|Triad1|26333|e_gw1.6.243.1|g.4704  ,tadh1702,M,5,-,-,-,N,-,312,-,-
jgi|Triad1|26336|e_gw1.6.1205.1|m.4070 jgi|Triad1|26336|e_gw1.6.1205.1|g.4070  ,tadh1703,_,2,-,-,-,N,-,143,-,-
jgi|Triad1|26340|e_gw1.6.831.1|m.4582 jgi|Triad1|26340|e_gw1.6.831.1|g.4582  ,tadh1704,_,2,-,-,-,N,-,519,-,-
jgi|Triad1|26341|e_gw1.6.660.1|m.4729 jgi|Triad1|26341|e_gw1.6.660.1|g.4729  ,tadh1705,_,2,-,-,-,N,-,668,-,-
jgi|Triad1|26354|e_gw1.6.241.1|m.4220 jgi|Triad1|26354|e_gw1.6.241.1|g.4220  ,tadh1706,_,2,-,-,-,N,-,319,-,-
jgi|Triad1|26362|e_gw1.6.640.1|m.4425 jgi|Triad1|26362|e_gw1.6.640.1|g.4425  ,tadh1707,_,4,-,-,-,N,-,852,-,-
jgi|Triad1|26370|e_gw1.6.1280.1|m.4730 jgi|Triad1|26370|e_gw1.6.1280.1|g.4730  ,tadh1708,_,1,-,-,-,N,-,107,-,-
jgi|Triad1|26378|e_gw1.6.1163.1|m.4820 jgi|Triad1|26378|e_gw1.6.1163.1|g.4820  ,tadh1709,_,4,-,-,-,N,-,193,-,-
jgi|Triad1|2637|gw1.44.12.1|m.6023 jgi|Triad1|2637|gw1.44.12.1|g.6023  ,tadh1710,_,1,-,-,-,N,-,388,-,-
jgi|Triad1|26380|e_gw1.6.352.1|m.4102 jgi|Triad1|26380|e_gw1.6.352.1|g.4102  ,tadh1711,_,1,-,-,-,N,-,193,-,-
jgi|Triad1|26381|e_gw1.6.736.1|m.4628 jgi|Triad1|26381|e_gw1.6.736.1|g.4628  ,tadh1712,_,4,-,-,-,N,-,550,-,-
jgi|Triad1|26388|e_gw1.6.816.1|m.4668 jgi|Triad1|26388|e_gw1.6.816.1|g.4668  ,tadh1713,_,1,-,-,-,N,-,530,-,-
jgi|Triad1|26392|e_gw1.6.22.1|m.4072 jgi|Triad1|26392|e_gw1.6.22.1|g.4072  ,tadh1714,_,2,-,-,-,N,-,696,-,-
jgi|Triad1|26404|e_gw1.6.687.1|m.4152 jgi|Triad1|26404|e_gw1.6.687.1|g.4152  ,tadh1715,_,1,-,-,-,N,-,724,-,-
jgi|Triad1|26416|e_gw1.6.52.1|m.4287 jgi|Triad1|26416|e_gw1.6.52.1|g.4287  ,tadh1716,_,2,-,-,-,N,-,672,-,-
jgi|Triad1|2641|gw1.11.39.1|m.10969 jgi|Triad1|2641|gw1.11.39.1|g.10969  ,tadh1717,S,2,-,-,-,N,-,355,-,-
jgi|Triad1|26431|e_gw1.6.734.1|m.4776 jgi|Triad1|26431|e_gw1.6.734.1|g.4776  ,tadh1718,S,3,-,-,-,N,-,570,-,-
jgi|Triad1|26445|e_gw1.6.388.1|m.4770 jgi|Triad1|26445|e_gw1.6.388.1|g.4770  ,tadh1719,_,1,-,-,-,N,-,188,-,-
jgi|Triad1|26446|e_gw1.6.529.1|m.4327 jgi|Triad1|26446|e_gw1.6.529.1|g.4327  ,tadh1720,_,3,-,-,-,N,-,116,-,-
jgi|Triad1|26453|e_gw1.6.373.1|m.4369 jgi|Triad1|26453|e_gw1.6.373.1|g.4369  ,tadh1721,M,4,hsap810,mmus1402,-,Y,MRPL2,211,Mrpl2,-
jgi|Triad1|26455|e_gw1.6.291.1|m.4457 jgi|Triad1|26455|e_gw1.6.291.1|g.4457  ,tadh1722,_,2,-,-,-,N,-,213,-,-
jgi|Triad1|26462|e_gw1.6.80.1|m.4649 jgi|Triad1|26462|e_gw1.6.80.1|g.4649  ,tadh1723,_,1,-,-,-,N,-,760,-,-
jgi|Triad1|26468|e_gw1.6.1091.1|m.4544 jgi|Triad1|26468|e_gw1.6.1091.1|g.4544  ,tadh1724,_,4,-,-,-,N,-,239,-,-
jgi|Triad1|26472|e_gw1.6.672.1|m.4415 jgi|Triad1|26472|e_gw1.6.672.1|g.4415  ,tadh1725,S,1,-,-,-,N,-,787,-,-
jgi|Triad1|26486|e_gw1.6.737.1|m.4158 jgi|Triad1|26486|e_gw1.6.737.1|g.4158  ,tadh1726,_,1,-,-,-,N,-,451,-,-
jgi|Triad1|26497|e_gw1.6.144.1|m.4477 jgi|Triad1|26497|e_gw1.6.144.1|g.4477  ,tadh1727,S,1,-,-,-,N,-,387,-,-
jgi|Triad1|26517|e_gw1.6.1066.1|m.4278 jgi|Triad1|26517|e_gw1.6.1066.1|g.4278  ,tadh1728,_,2,-,-,-,N,-,302,-,-
jgi|Triad1|26518|e_gw1.6.188.1|m.4609 jgi|Triad1|26518|e_gw1.6.188.1|g.4609  ,tadh1729,S,5,-,-,-,N,-,358,-,-
jgi|Triad1|26532|e_gw1.6.1073.1|m.4573 jgi|Triad1|26532|e_gw1.6.1073.1|g.4573  ,tadh1730,_,1,-,-,-,N,-,267,-,-
jgi|Triad1|26536|e_gw1.6.456.1|m.4111 jgi|Triad1|26536|e_gw1.6.456.1|g.4111  ,tadh1731,_,1,-,-,-,N,-,136,-,-
jgi|Triad1|26537|e_gw1.6.1307.1|m.4407 jgi|Triad1|26537|e_gw1.6.1307.1|g.4407  ,tadh1732,_,4,-,-,scer953,Y,-,143,-,RAT1
jgi|Triad1|26553|e_gw1.6.8.1|m.4136 jgi|Triad1|26553|e_gw1.6.8.1|g.4136  ,tadh1733,_,2,-,-,-,N,-,1317,-,-
jgi|Triad1|26557|e_gw1.6.304.1|m.4175 jgi|Triad1|26557|e_gw1.6.304.1|g.4175  ,tadh1734,_,2,-,-,-,N,-,168,-,-
jgi|Triad1|26575|e_gw1.6.139.1|m.4410 jgi|Triad1|26575|e_gw1.6.139.1|g.4410  ,tadh1735,_,1,-,-,-,N,-,401,-,-
jgi|Triad1|26585|e_gw1.6.716.1|m.4562 jgi|Triad1|26585|e_gw1.6.716.1|g.4562  ,tadh1736,_,2,hsap113,mmus351,-,Y,NSUN4,390,Nsun4,-
jgi|Triad1|26600|e_gw1.6.127.1|m.4257 jgi|Triad1|26600|e_gw1.6.127.1|g.4257  ,tadh1737,_,1,-,-,-,N,-,342,-,-
jgi|Triad1|26603|e_gw1.6.1004.1|m.4669 jgi|Triad1|26603|e_gw1.6.1004.1|g.4669  ,tadh1738,_,1,-,-,scer196,Y,-,338,-,HST4
jgi|Triad1|26606|e_gw1.6.584.1|m.4137 jgi|Triad1|26606|e_gw1.6.584.1|g.4137  ,tadh1739,_,3,-,-,-,N,-,1309,-,-
jgi|Triad1|26618|e_gw1.6.140.1|m.4635 jgi|Triad1|26618|e_gw1.6.140.1|g.4635  ,tadh1740,_,2,-,-,-,N,-,383,-,-
jgi|Triad1|26627|e_gw1.6.173.1|m.4589 jgi|Triad1|26627|e_gw1.6.173.1|g.4589  ,tadh1741,_,1,-,-,-,N,-,304,-,-
jgi|Triad1|26628|e_gw1.6.193.1|m.4362 jgi|Triad1|26628|e_gw1.6.193.1|g.4362  ,tadh1742,_,1,-,-,-,N,-,385,-,-
jgi|Triad1|26631|e_gw1.6.96.1|m.4328 jgi|Triad1|26631|e_gw1.6.96.1|g.4328  ,tadh1743,_,1,-,-,-,N,-,439,-,-
jgi|Triad1|26633|e_gw1.6.638.1|m.4633 jgi|Triad1|26633|e_gw1.6.638.1|g.4633  ,tadh1744,_,1,-,-,-,N,-,1015,-,-
jgi|Triad1|26634|e_gw1.6.149.1|m.4842 jgi|Triad1|26634|e_gw1.6.149.1|g.4842  ,tadh1745,_,2,-,-,-,N,-,342,-,-
jgi|Triad1|26635|e_gw1.6.833.1|m.4845 jgi|Triad1|26635|e_gw1.6.833.1|g.4845  ,tadh1746,_,2,-,-,-,N,-,443,-,-
jgi|Triad1|26639|e_gw1.6.1029.1|m.4116 jgi|Triad1|26639|e_gw1.6.1029.1|g.4116  ,tadh1747,_,5,hsap1695,mmus1129,-,Y,SLC25A29,301,Slc25a29,-
jgi|Triad1|2664|gw1.9.72.1|m.5183 jgi|Triad1|2664|gw1.9.72.1|g.5183  ,tadh1748,_,3,-,-,-,N,-,453,-,-
jgi|Triad1|26650|e_gw1.6.756.1|m.4197 jgi|Triad1|26650|e_gw1.6.756.1|g.4197  ,tadh1749,_,3,-,-,-,N,-,575,-,-
jgi|Triad1|26661|e_gw1.6.996.1|m.4037 jgi|Triad1|26661|e_gw1.6.996.1|g.4037  ,tadh1750,S,1,-,-,-,N,-,307,-,-
jgi|Triad1|26664|e_gw1.6.1159.1|m.4846 jgi|Triad1|26664|e_gw1.6.1159.1|g.4846  ,tadh1751,_,1,-,-,-,N,-,157,-,-
jgi|Triad1|26667|e_gw1.6.135.1|m.4612 jgi|Triad1|26667|e_gw1.6.135.1|g.4612  ,tadh1752,_,5,-,-,-,N,-,327,-,-
jgi|Triad1|26675|e_gw1.6.874.1|m.4202 jgi|Triad1|26675|e_gw1.6.874.1|g.4202  ,tadh1753,_,2,hsap54,mmus99,scer348,Y,ADCK3,449,Adck3,COQ8
jgi|Triad1|26681|e_gw1.6.904.1|m.4611 jgi|Triad1|26681|e_gw1.6.904.1|g.4611  ,tadh1754,_,1,-,-,-,N,-,422,-,-
jgi|Triad1|26699|e_gw1.6.293.1|m.4666 jgi|Triad1|26699|e_gw1.6.293.1|g.4666  ,tadh1755,_,2,-,-,-,N,-,234,-,-
jgi|Triad1|26703|e_gw1.6.426.1|m.4095 jgi|Triad1|26703|e_gw1.6.426.1|g.4095  ,tadh1756,S,4,-,-,-,N,-,194,-,-
jgi|Triad1|26710|e_gw1.6.271.1|m.4226 jgi|Triad1|26710|e_gw1.6.271.1|g.4226  ,tadh1757,S,1,-,-,-,N,-,168,-,-
jgi|Triad1|26725|e_gw1.6.866.1|m.4749 jgi|Triad1|26725|e_gw1.6.866.1|g.4749  ,tadh1758,M,5,-,-,-,N,-,413,-,-
jgi|Triad1|26726|e_gw1.6.635.1|m.4195 jgi|Triad1|26726|e_gw1.6.635.1|g.4195  ,tadh1759,S,1,-,-,-,N,-,730,-,-
jgi|Triad1|26735|e_gw1.6.103.1|m.4282 jgi|Triad1|26735|e_gw1.6.103.1|g.4282  ,tadh1760,_,2,-,-,scer887,Y,-,553,-,MPA43
jgi|Triad1|26740|e_gw1.6.171.1|m.4507 jgi|Triad1|26740|e_gw1.6.171.1|g.4507  ,tadh1761,M,5,-,-,-,N,-,280,-,-
jgi|Triad1|26755|e_gw1.6.757.1|m.4546 jgi|Triad1|26755|e_gw1.6.757.1|g.4546  ,tadh1762,_,4,hsap65,mmus384,-,Y,ATAD3A,575,Atad3a,-
jgi|Triad1|26765|e_gw1.6.123.1|m.4723 jgi|Triad1|26765|e_gw1.6.123.1|g.4723  ,tadh1763,_,2,-,-,scer1057,Y,-,330,-,POS5
jgi|Triad1|26766|e_gw1.6.608.1|m.4789 jgi|Triad1|26766|e_gw1.6.608.1|g.4789  ,tadh1764,_,1,-,-,-,N,-,1245,-,-
jgi|Triad1|26813|e_gw1.6.919.1|m.4254 jgi|Triad1|26813|e_gw1.6.919.1|g.4254  ,tadh1765,_,1,-,-,-,N,-,384,-,-
jgi|Triad1|2681|gw1.4.191.1|m.1574 jgi|Triad1|2681|gw1.4.191.1|g.1574  ,tadh1766,_,2,-,-,-,N,-,320,-,-
jgi|Triad1|26821|e_gw1.6.611.1|m.4847 jgi|Triad1|26821|e_gw1.6.611.1|g.4847  ,tadh1767,M,3,hsap217,mmus102,scer1021,Y,IARS2,851,Iars2,ISM1
jgi|Triad1|26822|e_gw1.6.713.1|m.4288 jgi|Triad1|26822|e_gw1.6.713.1|g.4288  ,tadh1768,_,3,-,-,-,N,-,665,-,-
jgi|Triad1|26823|e_gw1.6.811.1|m.4386 jgi|Triad1|26823|e_gw1.6.811.1|g.4386  ,tadh1769,M,4,-,-,-,N,-,459,-,-
jgi|Triad1|26837|e_gw1.6.787.1|m.4780 jgi|Triad1|26837|e_gw1.6.787.1|g.4780  ,tadh1770,_,2,hsap79,mmus370,scer450,Y,ALDH4A1,536,Aldh4a1,PUT2
jgi|Triad1|26843|e_gw1.6.1063.1|m.4429 jgi|Triad1|26843|e_gw1.6.1063.1|g.4429  ,tadh1771,_,5,hsap1439,mmus568,-,Y,PHB2,297,Phb2,-
jgi|Triad1|26844|e_gw1.6.347.1|m.4682 jgi|Triad1|26844|e_gw1.6.347.1|g.4682  ,tadh1772,_,2,-,-,-,N,-,144,-,-
jgi|Triad1|26861|e_gw1.6.26.1|m.4066 jgi|Triad1|26861|e_gw1.6.26.1|g.4066  ,tadh1773,_,1,-,-,-,N,-,957,-,-
jgi|Triad1|26875|e_gw1.6.596.1|m.4154 jgi|Triad1|26875|e_gw1.6.596.1|g.4154  ,tadh1774,_,4,-,-,-,N,-,1127,-,-
jgi|Triad1|26899|e_gw1.6.1048.1|m.4597 jgi|Triad1|26899|e_gw1.6.1048.1|g.4597  ,tadh1775,_,3,hsap75,mmus1016,scer617,Y,SLC25A34,303,Slc25a35,OAC1
jgi|Triad1|26904|e_gw1.6.1124.1|m.4106 jgi|Triad1|26904|e_gw1.6.1124.1|g.4106  ,tadh1776,_,1,-,-,-,N,-,278,-,-
jgi|Triad1|26921|e_gw1.6.195.1|m.4499 jgi|Triad1|26921|e_gw1.6.195.1|g.4499  ,tadh1777,M,2,hsap1584,mmus1201,-,Y,CLYBL,326,Clybl,-
jgi|Triad1|26925|e_gw1.6.268.1|m.4762 jgi|Triad1|26925|e_gw1.6.268.1|g.4762  ,tadh1778,_,1,-,-,-,N,-,232,-,-
jgi|Triad1|26932|e_gw1.6.602.1|m.4461 jgi|Triad1|26932|e_gw1.6.602.1|g.4461  ,tadh1779,S,5,-,-,-,N,-,991,-,-
jgi|Triad1|26937|e_gw1.6.229.1|m.4501 jgi|Triad1|26937|e_gw1.6.229.1|g.4501  ,tadh1780,S,1,-,-,-,N,-,306,-,-
jgi|Triad1|26945|e_gw1.6.460.1|m.4463 jgi|Triad1|26945|e_gw1.6.460.1|g.4463  ,tadh1781,_,1,-,-,-,N,-,115,-,-
jgi|Triad1|26969|e_gw1.6.668.1|m.4443 jgi|Triad1|26969|e_gw1.6.668.1|g.4443  ,tadh1782,_,4,hsap557,mmus236,-,Y,MFN1,709,Mfn1,-
jgi|Triad1|26971|e_gw1.6.740.1|m.4809 jgi|Triad1|26971|e_gw1.6.740.1|g.4809  ,tadh1783,_,1,-,-,scer350,Y,-,634,-,MET13
jgi|Triad1|26973|e_gw1.6.931.1|m.4567 jgi|Triad1|26973|e_gw1.6.931.1|g.4567  ,tadh1784,_,3,-,-,-,N,-,444,-,-
jgi|Triad1|26979|e_gw1.6.717.1|m.4180 jgi|Triad1|26979|e_gw1.6.717.1|g.4180  ,tadh1785,S,4,-,-,-,N,-,656,-,-
jgi|Triad1|26984|e_gw1.6.936.1|m.4721 jgi|Triad1|26984|e_gw1.6.936.1|g.4721  ,tadh1786,_,2,-,-,-,N,-,295,-,-
jgi|Triad1|26989|e_gw1.6.918.1|m.4266 jgi|Triad1|26989|e_gw1.6.918.1|g.4266  ,tadh1787,_,2,-,-,-,N,-,418,-,-
jgi|Triad1|27001|e_gw1.6.652.1|m.4841 jgi|Triad1|27001|e_gw1.6.652.1|g.4841  ,tadh1788,_,2,-,-,-,N,-,667,-,-
jgi|Triad1|27010|e_gw1.6.256.1|m.4199 jgi|Triad1|27010|e_gw1.6.256.1|g.4199  ,tadh1789,_,5,hsap2077,mmus760,scer759,Y,MRPL4,221,Mrpl4,YML6
jgi|Triad1|27020|e_gw1.6.813.1|m.4509 jgi|Triad1|27020|e_gw1.6.813.1|g.4509  ,tadh1790,_,1,-,-,-,N,-,536,-,-
jgi|Triad1|27023|e_gw1.6.408.1|m.4482 jgi|Triad1|27023|e_gw1.6.408.1|g.4482  ,tadh1791,_,5,hsap855,mmus972,-,Y,MRPS24,108,Mrps24,-
jgi|Triad1|27025|e_gw1.6.621.1|m.4356 jgi|Triad1|27025|e_gw1.6.621.1|g.4356  ,tadh1792,_,3,-,-,-,N,-,862,-,-
jgi|Triad1|27037|e_gw1.6.1033.1|m.4395 jgi|Triad1|27037|e_gw1.6.1033.1|g.4395  ,tadh1793,_,5,hsap553,mmus805,scer74,Y,SLC25A36,306,Slc25a36,RIM2
jgi|Triad1|27042|e_gw1.6.950.1|m.4593 jgi|Triad1|27042|e_gw1.6.950.1|g.4593  ,tadh1794,M,3,-,-,-,Y,-,202,-,-
jgi|Triad1|27052|e_gw1.6.164.1|m.4081 jgi|Triad1|27052|e_gw1.6.164.1|g.4081  ,tadh1795,_,1,-,-,-,N,-,411,-,-
jgi|Triad1|27056|e_gw1.6.614.1|m.4822 jgi|Triad1|27056|e_gw1.6.614.1|g.4822  ,tadh1796,_,2,-,-,-,N,-,872,-,-
jgi|Triad1|27059|e_gw1.6.1082.1|m.4055 jgi|Triad1|27059|e_gw1.6.1082.1|g.4055  ,tadh1797,_,1,-,-,-,N,-,256,-,-
jgi|Triad1|27061|e_gw1.6.803.1|m.4781 jgi|Triad1|27061|e_gw1.6.803.1|g.4781  ,tadh1798,_,1,hsap70,mmus382,-,Y,DNAJC11,555,Dnajc11,-
jgi|Triad1|27062|e_gw1.6.872.1|m.4523 jgi|Triad1|27062|e_gw1.6.872.1|g.4523  ,tadh1799,S,4,-,-,-,N,-,324,-,-
jgi|Triad1|27065|e_gw1.6.50.1|m.4484 jgi|Triad1|27065|e_gw1.6.50.1|g.4484  ,tadh1800,_,1,-,-,scer1066,Y,-,587,-,NEW1
jgi|Triad1|27077|e_gw1.6.1149.1|m.4799 jgi|Triad1|27077|e_gw1.6.1149.1|g.4799  ,tadh1801,_,2,-,-,-,N,-,217,-,-
jgi|Triad1|2707|gw1.5.180.1|m.2995 jgi|Triad1|2707|gw1.5.180.1|g.2995  ,tadh1802,M,5,-,-,-,N,-,425,-,-
jgi|Triad1|27087|e_gw1.6.212.1|m.4351 jgi|Triad1|27087|e_gw1.6.212.1|g.4351  ,tadh1803,_,2,-,-,-,N,-,324,-,-
jgi|Triad1|27098|e_gw1.6.374.1|m.4442 jgi|Triad1|27098|e_gw1.6.374.1|g.4442  ,tadh1804,_,1,-,-,-,N,-,182,-,-
jgi|Triad1|27102|e_gw1.6.186.1|m.4172 jgi|Triad1|27102|e_gw1.6.186.1|g.4172  ,tadh1805,_,2,-,-,scer1037,Y,-,324,-,FMP30
jgi|Triad1|2710|gw1.3.238.1|m.369 jgi|Triad1|2710|gw1.3.238.1|g.369  ,tadh1806,_,2,-,-,-,N,-,424,-,-
jgi|Triad1|27111|e_gw1.6.578.1|m.4141 jgi|Triad1|27111|e_gw1.6.578.1|g.4141  ,tadh1807,_,3,-,-,-,N,-,1334,-,-
jgi|Triad1|27118|e_gw1.6.356.1|m.4299 jgi|Triad1|27118|e_gw1.6.356.1|g.4299  ,tadh1808,_,2,-,-,-,N,-,210,-,-
jgi|Triad1|27129|e_gw1.6.871.1|m.4269 jgi|Triad1|27129|e_gw1.6.871.1|g.4269  ,tadh1809,_,1,-,-,-,N,-,425,-,-
jgi|Triad1|27135|e_gw1.6.801.1|m.4038 jgi|Triad1|27135|e_gw1.6.801.1|g.4038  ,tadh1810,_,1,-,-,-,N,-,492,-,-
jgi|Triad1|27138|e_gw1.6.116.1|m.4639 jgi|Triad1|27138|e_gw1.6.116.1|g.4639  ,tadh1811,_,1,-,-,-,N,-,526,-,-
jgi|Triad1|27142|e_gw1.6.607.1|m.4397 jgi|Triad1|27142|e_gw1.6.607.1|g.4397  ,tadh1812,_,3,-,-,-,N,-,937,-,-
jgi|Triad1|27142|e_gw1.6.607.1|m.4398 jgi|Triad1|27142|e_gw1.6.607.1|g.4398  ,tadh1813,_,3,-,-,-,N,-,121,-,-
jgi|Triad1|27148|e_gw1.6.962.1|m.4143 jgi|Triad1|27148|e_gw1.6.962.1|g.4143  ,tadh1814,S,1,-,-,-,N,-,309,-,-
jgi|Triad1|27149|e_gw1.6.1139.1|m.4821 jgi|Triad1|27149|e_gw1.6.1139.1|g.4821  ,tadh1815,_,1,-,-,-,N,-,274,-,-
jgi|Triad1|27169|e_gw1.6.226.1|m.4591 jgi|Triad1|27169|e_gw1.6.226.1|g.4591  ,tadh1816,_,2,-,-,-,N,-,225,-,-
jgi|Triad1|27180|e_gw1.6.974.1|m.4577 jgi|Triad1|27180|e_gw1.6.974.1|g.4577  ,tadh1817,M,4,hsap81,mmus369,-,Y,AKR7A2,332,Akr7a5,-
jgi|Triad1|27184|e_gw1.6.219.1|m.4022 jgi|Triad1|27184|e_gw1.6.219.1|g.4022  ,tadh1818,_,1,-,-,-,N,-,381,-,-
jgi|Triad1|27191|e_gw1.6.1107.1|m.4140 jgi|Triad1|27191|e_gw1.6.1107.1|g.4140  ,tadh1819,_,5,hsap1617,-,scer333,Y,PSMA6,250,-,SCL1
jgi|Triad1|27195|e_gw1.6.307.1|m.4354 jgi|Triad1|27195|e_gw1.6.307.1|g.4354  ,tadh1820,_,2,hsap1321,mmus1464,-,Y,MACROD1,180,Macrod1,-
jgi|Triad1|27232|e_gw1.6.1067.1|m.4210 jgi|Triad1|27232|e_gw1.6.1067.1|g.4210  ,tadh1821,M,5,-,-,-,N,-,344,-,-
jgi|Triad1|27246|e_gw1.6.887.1|m.4026 jgi|Triad1|27246|e_gw1.6.887.1|g.4026  ,tadh1822,_,1,-,-,-,N,-,382,-,-
jgi|Triad1|27257|e_gw1.6.1245.1|m.4626 jgi|Triad1|27257|e_gw1.6.1245.1|g.4626  ,tadh1823,_,1,-,-,scer260,Y,-,154,-,HYP2
jgi|Triad1|27264|e_gw1.6.694.1|m.4336 jgi|Triad1|27264|e_gw1.6.694.1|g.4336  ,tadh1824,M,5,-,-,-,N,-,473,-,-
jgi|Triad1|27270|e_gw1.6.348.1|m.4664 jgi|Triad1|27270|e_gw1.6.348.1|g.4664  ,tadh1825,_,2,-,-,-,N,-,181,-,-
jgi|Triad1|27271|e_gw1.6.1057.1|m.4371 jgi|Triad1|27271|e_gw1.6.1057.1|g.4371  ,tadh1826,M,4,-,-,-,N,-,213,-,-
jgi|Triad1|27275|e_gw1.6.1045.1|m.4296 jgi|Triad1|27275|e_gw1.6.1045.1|g.4296  ,tadh1827,S,1,-,-,-,N,-,322,-,-
jgi|Triad1|27286|e_gw1.6.343.1|m.4619 jgi|Triad1|27286|e_gw1.6.343.1|g.4619  ,tadh1828,_,1,-,-,-,N,-,191,-,-
jgi|Triad1|27299|e_gw1.6.1039.1|m.4840 jgi|Triad1|27299|e_gw1.6.1039.1|g.4840  ,tadh1829,_,3,-,-,-,N,-,153,-,-
jgi|Triad1|27302|e_gw1.6.201.1|m.4205 jgi|Triad1|27302|e_gw1.6.201.1|g.4205  ,tadh1830,_,2,-,-,-,N,-,273,-,-
jgi|Triad1|27303|e_gw1.6.782.1|m.4340 jgi|Triad1|27303|e_gw1.6.782.1|g.4340  ,tadh1831,_,1,-,-,-,N,-,522,-,-
jgi|Triad1|27318|e_gw1.6.753.1|m.4035 jgi|Triad1|27318|e_gw1.6.753.1|g.4035  ,tadh1832,_,1,-,-,-,N,-,456,-,-
jgi|Triad1|27323|e_gw1.6.260.1|m.4506 jgi|Triad1|27323|e_gw1.6.260.1|g.4506  ,tadh1833,S,5,hsap1900,mmus1015,scer40,Y,SCO1,235,Sco1,SCO2
jgi|Triad1|27324|e_gw1.6.29.1|m.4384 jgi|Triad1|27324|e_gw1.6.29.1|g.4384  ,tadh1834,_,1,hsap464,mmus1309,-,Y,OPA1,767,Opa1,-
jgi|Triad1|27335|e_gw1.6.779.1|m.4719 jgi|Triad1|27335|e_gw1.6.779.1|g.4719  ,tadh1835,S,4,-,-,-,N,-,587,-,-
